Gene	Value
ENSG00000268903	0.558890526798733
ENSG00000269981	0.601803283980575
ENSG00000225630	-0.79560419412622
ENSG00000228794	0.0563339818120004
ENSG00000187961	0.362906334335384
ENSG00000187608	0.588251021857899
ENSG00000131591	-0.041059096804931
ENSG00000186827	-0.41306331118576
ENSG00000176022	0.306431600142939
ENSG00000184163	-0.254885099087334
ENSG00000160087	0.0570907690167013
ENSG00000242485	-0.0624264145374682
ENSG00000225905	-0.43980650839411
ENSG00000205116	0.183862637954886
ENSG00000225285	-0.365736952830182
ENSG00000179403	-0.0426827354819458
ENSG00000160075	-0.0245062580459641
ENSG00000215014	-0.429282746869079
ENSG00000272106	-0.245001947154143
ENSG00000189339	0.078721870894783
ENSG00000269737	0.0718909209779335
ENSG00000008130	0.0939766564253108
ENSG00000078369	0.0110960524174178
ENSG00000231050	0.0405714480476654
ENSG00000067606	-0.0750158930629238
ENSG00000157911	-0.00638456922140464
ENSG00000149527	0.388755307078429
ENSG00000224387	-0.124687269869657
ENSG00000229393	0.0192991922777352
ENSG00000157881	-0.0754651854935414
ENSG00000238164	-0.0194826653315604
ENSG00000157873	-0.165974374187689
ENSG00000272088	0.133854699650516
ENSG00000238260	-0.0179485513636149
ENSG00000227372	-0.0367340654532563
ENSG00000235169	0.305377599007825
ENSG00000130764	-0.00699215087345904
ENSG00000097021	0.224756503403977
ENSG00000162408	0.13085588069019
ENSG00000116273	-0.204014174233189
ENSG00000041988	-0.180023101865312
ENSG00000007923	-0.0398759430382594
ENSG00000237436	-0.0961522783597812
ENSG00000237402	-0.141129432489076
ENSG00000270171	-0.803061979495144
ENSG00000269978	-0.18384256782238
ENSG00000269925	0.478887534602213
ENSG00000049246	-0.0616676936712408
ENSG00000116288	-0.101724059263327
ENSG00000116285	0.104521376892253
ENSG00000162426	0.184513054980028
ENSG00000142599	0.0668154301643161
ENSG00000074800	-0.15446219199472
ENSG00000142583	-0.178401016243346
ENSG00000049239	-0.0088618581132769
ENSG00000284652	-0.0587782602533894
ENSG00000284693	-0.155130465727791
ENSG00000171612	-0.114263258330485
ENSG00000231181	0.75902930211101
ENSG00000188807	0.130066003954782
ENSG00000171608	-0.00847738340489376
ENSG00000171603	0.157698089503662
ENSG00000178585	-0.135580514627798
ENSG00000162441	-0.0972018984436351
ENSG00000130939	-0.00958683355687276
ENSG00000284735	0.0271543195773624
ENSG00000284642	-0.06868135722879
ENSG00000142655	0.0893495723375265
ENSG00000009724	-0.0530418032190813
ENSG00000116649	0.0620557749771588
ENSG00000171824	0.00959923567353969
ENSG00000198793	-0.0235196522961693
ENSG00000120942	-0.0785274301708615
ENSG00000284646	0.25366555502071
ENSG00000116663	-0.0773210514241769
ENSG00000116670	-0.241886542642833
ENSG00000162490	0.0584051280091834
ENSG00000177000	0.164395181702407
