Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory  Tregs	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
HGVR_0036.tsv	0.02159412357701446	0.00000000000000000	0.00206649094491379	0.02570585600117655	0.04764979211133046	0.09329103719825359	0.00941397882569592	0.00000000000000000	0.00018685313446752	0.00428973451683114	0.00000000000000000	0.03980751147289214	0.21857606853879852	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00323116371704505	0.00000000000000000	0.00709206474135449	0.00000000000000000	0.52709532522022640	0.00000000000000000	0.85448296947948643	0.52818891713252902
HGVR_0037.tsv	0.00672323775318911	0.00000000000000000	0.00011561490962131	0.02588120003418943	0.03335432125957519	0.16577734805552277	0.01826320264068299	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04682073429387552	0.16406088194959312	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00119601223680885	0.00201426218361524	0.00000000000000000	0.00000000000000000	0.53579318468332648	0.00000000000000000	0.85891387164742816	0.52354451629293031
HGVR_0038.tsv	0.01240240862383106	0.00394952272655017	0.00000000000000000	0.02271264742859224	0.08771625014659071	0.09222438122593035	0.03305224315846923	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00328631005876140	0.01637741597076268	0.34944707701040362	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00038321623095972	0.01470213205225717	0.00000000000000000	0.00000000000000000	0.36374639536689168	0.00000000000000000	0.82274594596889150	0.59010287743020251
HGVR_0040.tsv	0.04632468653585264	0.00000000000000000	0.00224001671573648	0.03871732815855668	0.02253053172513389	0.19276053362565188	0.02056868543968066	0.00000000000000000	0.00000000000000000	0.02741431811527632	0.02451254588295900	0.01847915572746509	0.38634209523317664	0.00000000000000000	0.00000000000000000	0.00331319088196991	0.00000000000000000	0.00264454596895910	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.21415236598958146	0.00000000000000000	0.83992944202744746	0.60878297977278772
HGVR_0047.tsv	0.00306919983734330	0.00000000000000000	0.00200835309799512	0.02059436931845049	0.00000000000000000	0.15031449165915750	0.01000634811209144	0.00000000000000000	0.00000000000000000	0.05065747396222869	0.00000000000000000	0.02544867606414697	0.43986335607186478	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00653631887110015	0.00471781533016243	0.00000000000000000	0.00000000000000000	0.28678359767545902	0.00000000000000000	0.84108376034171617	0.57499394721366204
HGVR_0050.tsv	0.02520726948779569	0.00000000000000000	0.00111177981075381	0.07047777099019009	0.11244528612725495	0.14339888238410106	0.00766639395019808	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02468058139335147	0.03801337399629483	0.28388164500449037	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00010466283601990	0.00749526468626907	0.00000000000000000	0.00000000000000000	0.28551708933328057	0.00000000000000000	0.85393547156091076	0.58578820445922197
HGVR_0051.tsv	0.00769320647373739	0.00000000000000000	0.00042573725699380	0.02509490607909459	0.13855550167913577	0.13936838022436898	0.01018420880368181	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03265261124617532	0.33990136106504543	0.00000000000000000	0.00000000000000000	0.00129369991097127	0.00000000000000000	0.00361733012362319	0.00000000000000000	0.01201795309851370	0.00000000000000000	0.28919510403865906	0.00000000000000000	0.84964903367048983	0.58074461432214219
HGVR_0052.tsv	0.00000000000000000	0.00044521072463128	0.00193866650256544	0.06577617887353612	0.00505745871175282	0.17036497345704671	0.05571830690197132	0.00000000000000000	0.00000000000000000	0.08312949613356076	0.00000000000000000	0.05328355249716701	0.38808215818518393	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00227346837876347	0.00754292417999998	0.00000000000000000	0.00000000000000000	0.16638760545382111	0.00000000000000000	0.78595908335294762	0.66181460309661255
HGVR_0054.tsv	0.02073329324228879	0.00000000000000000	0.00065055856028009	0.07394865040038812	0.00000000000000000	0.15817010288222447	0.00675472080480096	0.00000000000000000	0.00000000000000000	0.02124147026539959	0.01208318207686107	0.10279071506351828	0.34637094797955958	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00185234093905141	0.00172737340440122	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.25367664438122633	0.00000000000000000	0.84928740413760229	0.58692200642886361
HGVR_0055.tsv	0.00496462026051688	0.00164701313405127	0.00293033351430928	0.01652568214503122	0.06640926669708073	0.08337925663268700	0.00484411070597747	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04102279006883453	0.09682589000848300	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00105720370900253	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.68039383312402613	0.00000000000000000	0.90002106912346691	0.44090865884456193
HGVR_0057.tsv	0.02259171094350615	0.00000000000000000	0.00096717305271201	0.03159409768868029	0.04235660985616418	0.03388580783322474	0.01644767137334904	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06039907722319024	0.03792306463522238	0.29338708248740936	0.01703144491961684	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01033102089363195	0.00000000000000000	0.00000000000000000	0.43308523909329283	0.00000000000000000	0.86259091250060715	0.52967218806548833
HGVR_0058.tsv	0.01199103659964615	0.01840321294993051	0.00000000000000000	0.11309189588549645	0.01631518271162810	0.15745026067846121	0.03845125439003912	0.00000000000000000	0.00000000000000000	0.00179020769535046	0.01454325267331841	0.06647317759486070	0.36848183257217421	0.00619771005826741	0.00000000000000000	0.00173822130517870	0.00000000000000000	0.00000000000000000	0.00323494774897662	0.00000000000000000	0.00000000000000000	0.18183780713667178	0.00000000000000000	0.85419944064611864	0.60597943164940193
HGVR_0059.tsv	0.01296900734226810	0.00000000000000000	0.00423033774682277	0.12148496819837115	0.00000000000000000	0.09811432999741626	0.02579426829427219	0.00000000000000000	0.00000000000000000	0.04687548210472351	0.00000000000000000	0.07770065294526385	0.34087245192650262	0.02773073953988529	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00122732054212063	0.00000000000000000	0.00000000000000000	0.24300044136235358	0.00000000000000000	0.82321807545808134	0.61715369301217593
HGVR_0060.tsv	0.00696333855853781	0.00000000000000000	0.00227872450128335	0.02966474706599238	0.00260749639006420	0.07455399153138241	0.00934900353586572	0.00000000000000000	0.00000000000000000	0.02018728669072501	0.00000000000000000	0.05200677357468479	0.42562185611951264	0.01905647814917903	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00076482412735046	0.00238014965675321	0.00000000000000000	0.00000000000000000	0.35456533009866908	0.00000000000000000	0.86793253635752454	0.52481223112621544
HGVR_0061.tsv	0.03659944174836904	0.00000000000000000	0.00092230465030761	0.06703145611403688	0.00126773113765242	0.13062447122556922	0.00815023453127553	0.00000000000000000	0.00000000000000000	0.01147921251471751	0.01434185187658214	0.03805548986416951	0.33232461964790161	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00100496880575530	0.00159427051502461	0.00242504000694629	0.00000000000000000	0.00000000000000000	0.35417890736169239	0.00000000000000000	0.82846976369507697	0.58766438156783851
HGVR_0062.tsv	0.02283106983609313	0.00000000000000000	0.00177782111730030	0.08599086490263542	0.00000000000000000	0.12590205013662842	0.01952824248737036	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05847139745504052	0.36251862571860283	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00164009566451460	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.32133983268181449	0.00000000000000000	0.86837997391467192	0.54767043134325133
HGVR_0063.tsv	0.02149492667885014	0.00000000000000000	0.00279654111827984	0.07108225457052172	0.04745222484470326	0.10922100796189242	0.00933203871068061	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.09262678883515536	0.36607255883207507	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00141305100817718	0.00000000000000000	0.00614716851205666	0.00000000000000000	0.27236143892760778	0.00000000000000000	0.85608870177722129	0.57494157897348153
HGVR_0064.tsv	0.04151404679592452	0.00000000000000000	0.00000000000000000	0.10954494983442740	0.04147139337219290	0.05901876027251721	0.01561132356689072	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03858047376458784	0.05794371073975289	0.28879816292159916	0.00000000000000000	0.00000000000000000	0.00192375350175422	0.00000000000000000	0.00000685604805885	0.00696915306151595	0.00000000000000000	0.00000000000000000	0.33861741612077845	0.00000000000000000	0.86324315399763163	0.55883656269528792
HGVR_0065.tsv	0.07810508050287260	0.00000000000000000	0.00000000000000000	0.09024331027469437	0.03025677634093127	0.16853813970714743	0.01180487771199598	0.00000000000000000	0.00000000000000000	0.00177213702200811	0.00000000000000000	0.07291203004067150	0.29493591134346842	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01347335725923647	0.00000000000000000	0.23795837979697404	0.00000000000000000	0.85008778366604354	0.60483167182640019
HGVR_0066.tsv	0.03399398312730732	0.00000000000000000	0.00040153319249997	0.20392888550457502	0.00000000000000000	0.13450215477193470	0.03286236970264953	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13007478515691484	0.24025886188660944	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00190678236772603	0.00000000000000000	0.00108456429101498	0.00000000000000000	0.22098607999876832	0.00000000000000000	0.84580714806284318	0.60451110255324780
HGVR_0067.tsv	0.02698044494153953	0.00233975741386086	0.00000000000000000	0.11563234300199136	0.00000000000000000	0.18118734907515247	0.02370958714456856	0.00000000000000000	0.00000000000000000	0.01233510641424304	0.00000000000000000	0.08993986766473454	0.29489804259484120	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00151489553791714	0.00213105267645850	0.02291128126753376	0.00000000000000000	0.00000000000000000	0.22642027226715891	0.00000000000000000	0.83593715041718220	0.61855949486848327
HGVR_0068.tsv	0.02413067692158260	0.00000000000000000	0.00081139148756519	0.03782197109469817	0.00000000000000000	0.12575865762227398	0.02000214835726941	0.00000000000000000	0.00000000000000000	0.05265834571999124	0.00000000000000000	0.03403309562394751	0.48003654472719764	0.00000000000000000	0.00000000000000000	0.00316065411090101	0.00000000000000000	0.01459741517875608	0.00983485521329207	0.00000000000000000	0.00000000000000000	0.19715424394252504	0.00000000000000000	0.78920220859025703	0.64440443755363708
HGVR_0069.tsv	0.00497552579372478	0.00000000000000000	0.00117143438508187	0.02312124162385547	0.03650467925706193	0.13929612895578103	0.02318257639997692	0.00000000000000000	0.00000000000000000	0.00385298255101166	0.00000000000000000	0.06227137206336836	0.30756312086905352	0.00000000000000000	0.00000000000000000	0.00136336635937284	0.00000000000000000	0.00000000000000000	0.00300101983978169	0.00000000000000000	0.00000000000000000	0.39369655190192987	0.00000000000000000	0.86090613976809061	0.54126509321132077
HGVR_0070.tsv	0.00247019036213247	0.00000000000000000	0.00136803446220173	0.00000000000000000	0.07086429778233624	0.07784884389047042	0.01462231896539642	0.00000000000000000	0.00000000000000000	0.00419117813401440	0.00000000000000000	0.04557649221751658	0.23577047031583068	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00232037914005288	0.00052266214215054	0.00000000000000000	0.00000000000000000	0.54444513258789762	0.00000000000000000	0.87336556963868417	0.49512005508829127
HGVR_0071.tsv	0.01475077492257420	0.00052418069488489	0.00000000000000000	0.02211409038581970	0.08537705055167122	0.19424974019189659	0.02168088498428194	0.00000000000000000	0.00000000000000000	0.04221806888661609	0.00000000000000000	0.03227665037433421	0.28411571004205144	0.00000000000000000	0.00000000000000000	0.00312506390256466	0.00005168174854853	0.00113692289378135	0.03120049671202433	0.00000000000000000	0.00000000000000000	0.26717868370895076	0.00000000000000000	0.85291521969795070	0.59508343351454429
HGVR_0072.tsv	0.00612044810018418	0.00000000000000000	0.00180311334721653	0.05665717840968981	0.00000000000000000	0.16172666777021888	0.01651483298018323	0.00000000000000000	0.00000000000000000	0.08642024984260471	0.00000000000000000	0.07352529095157317	0.36176777793246667	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00354210162840317	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.23192233903745960	0.00000000000000000	0.83497492955504049	0.60325590999773060
HGVR_0073.tsv	0.02681077894134405	0.00000000000000000	0.00227074928770528	0.07032293126835737	0.00141999851867098	0.18504942930343582	0.01631428489821736	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05333082002195838	0.44559556713689830	0.00381487029456074	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00139796284420865	0.00030752083225262	0.00000000000000000	0.00000000000000000	0.19336508665239052	0.00000000000000000	0.83105464146682373	0.61185701371919232
HSPR_0002.tsv	0.04751813348769415	0.00403837229387477	0.00047777732469455	0.09301152700080767	0.04479752183948870	0.14540096960744386	0.05406434175769220	0.00000000000000000	0.00000000000000000	0.03202254926915686	0.00000000000000000	0.04755929952993194	0.25623950700278419	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00845114959228916	0.01327821693931751	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.25314063435482448	0.00000000000000000	0.78769415440120893	0.66143307285118103
HSPR_0014.tsv	0.02778063129122133	0.00000000000000000	0.00000000000000000	0.03079319606590760	0.08192738827812603	0.20296397206640635	0.02235201974671546	0.00000000000000000	0.00000000000000000	0.00735389739159302	0.00109501050361023	0.03133399396433522	0.31039554457876833	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00084506982974821	0.00102246345271613	0.00909983683025879	0.00000000000000000	0.00000000000000000	0.27303697600059340	0.00000000000000000	0.83981291893703569	0.60148322875115601
HSPR_0016.tsv	0.02079515159129325	0.01816646481627006	0.00717844223603636	0.14682389682016367	0.10256169823291778	0.12642993057244653	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00138345678851067	0.05894154209992689	0.15659328887506754	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01360132325128887	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.34752480471607833	0.00000000000000000	0.84284558826613287	0.58962526004683913
HSPR_0018.tsv	0.01203965161545713	0.00000000000000000	0.00240832869493820	0.02304537181564620	0.13865976290338589	0.06170681882724739	0.03210315281214045	0.00000000000000000	0.00000000000000000	0.04514856729609137	0.00000000000000000	0.01044173515998060	0.17770804633744003	0.00000000000000000	0.00000000000000000	0.00001313382995377	0.00000000000000000	0.00308887213170849	0.00747935354553983	0.00000000000000000	0.00000000000000000	0.48615720503047077	0.00000000000000000	0.85070040673045089	0.54342157957996695
HSPR_0019.tsv	0.00800908659508791	0.00000000000000000	0.00155289895850752	0.02243150154870419	0.02805651185138117	0.05297196460174777	0.00974751677827090	0.00000000000000000	0.00000000000000000	0.02587136488422538	0.02587917942663014	0.00000000000000000	0.25629742360318797	0.02343421139140952	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00159438986516528	0.01066700194470737	0.00000000000000000	0.00000000000000000	0.53348694855097489	0.00000000000000000	0.83933114850948809	0.54676648828093044
HSPR_0032.tsv	0.05153932308184365	0.00000000000000000	0.00000000000000000	0.07907756669438039	0.11530810265342929	0.15633614362939760	0.01398710935512589	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06993101010487461	0.29782464203776710	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00252456368617292	0.00063987061318377	0.00000000000000000	0.00000000000000000	0.21283166814382481	0.00000000000000000	0.85300377775370362	0.60581337454578954
HSPR_0033.tsv	0.00808501902877779	0.00000000000000000	0.00172862454468770	0.14342679526061580	0.00000000000000000	0.26486508528277081	0.00286477207312509	0.00000000000000000	0.00000000000000000	0.04307551724137745	0.00000000000000000	0.05625646842715616	0.35238614497942322	0.00283126860394212	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00197211071129400	0.01435748921990449	0.00000000000000000	0.00000000000000000	0.10815070462692532	0.00000000000000000	0.82019925977767794	0.64204259345932890
HSPR_0040.tsv	0.04364911155414797	0.00000000000000000	0.00000000000000000	0.05661733735124389	0.09298629369152360	0.12963230511822835	0.02143292878571608	0.00000000000000000	0.00000000000000000	0.00044603791655658	0.00652742423880095	0.04724072455679623	0.33287281008234898	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00326055917342866	0.01368722805899171	0.00000000000000000	0.00000000000000000	0.25164723947221695	0.00000000000000000	0.84185724204056578	0.60490133632181153
HSPR_0041.tsv	0.05918518026196818	0.00000000000000000	0.00459726174206276	0.09013698872034009	0.00000000000000000	0.21715958322275900	0.01657164337204513	0.00000000000000000	0.00000000000000000	0.02110553847843865	0.00000000000000000	0.08210537993956801	0.23938386930846722	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00302123639227764	0.00000000000000000	0.00099234354742013	0.00000000000000000	0.26574097501465316	0.00000000000000000	0.81546910911560411	0.63166905282042163
HSPR_042.tsv	0.01550418655656253	0.00000000000000000	0.00033958344159876	0.07122320934094770	0.03120942027057997	0.15757844084202313	0.01601488556596493	0.00000000000000000	0.00507318727888206	0.00000000000000000	0.00000000000000000	0.03790040693322572	0.23763876093736910	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00169092529538173	0.00089398009803225	0.03205793665878108	0.00000000000000000	0.00000000000000000	0.39287507678065098	0.00000000000000000	0.83695552278702023	0.57992693784986771
IEVR_0001.tsv	0.00716100201810577	0.00592133418895354	0.00325125513155298	0.03472338283136394	0.10017783617968878	0.15071388905690331	0.01397940557821113	0.00000000000000000	0.00000000000000000	0.03973741221932922	0.00000000000000000	0.07026271527955112	0.20267626544698464	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00003250069997256	0.00345322370992554	0.01138749618976534	0.00000000000000000	0.00000000000000000	0.35652228146969200	0.00000000000000000	0.83979985032666471	0.58700918412155911
IEVR_0002.tsv	0.02047825091017922	0.00000000000000000	0.00000000000000000	0.02809325675312871	0.02910020831277428	0.21206248998749266	0.01448506532168377	0.00000000000000000	0.00000000000000000	0.02556968741549130	0.00040554382934685	0.03548602651677775	0.28762467508854445	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00117471064159849	0.01721710023555794	0.00000000000000000	0.00000000000000000	0.32830298498742461	0.00000000000000000	0.84689633434647316	0.58085461710673969
IEVR_0003.tsv	0.01159373248618340	0.00000000000000000	0.00156885040997581	0.02560016953450308	0.03698970855940042	0.07084323539144809	0.01612634276824175	0.00000000000000000	0.00187900546650280	0.00000000000000000	0.04936405841025379	0.00693083284915436	0.27764828296921856	0.01084363565403847	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00091958762870163	0.00609175423220654	0.00000000000000000	0.00000000000000000	0.48360080364017138	0.00000000000000000	0.87386371200872148	0.50316977272405372
IEVR_0004.tsv	0.01577230997103491	0.00000000000000000	0.00000000000000000	0.01306836030898285	0.12557498018437790	0.20787613614610853	0.03721707321315276	0.00000000000000000	0.00000000000000000	0.03102838416360119	0.00000000000000000	0.04231625083865359	0.24409727534242995	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00272899462227011	0.00858689799557499	0.00000000000000000	0.00000000000000000	0.27173333721381326	0.00000000000000000	0.82763298738639735	0.61877951904125450
IEVR_0005.tsv	0.01112307501234974	0.00000000000000000	0.00035679330259900	0.09905034827440559	0.00954487838938961	0.17316595448309191	0.03651968193535075	0.00000000000000000	0.00000000000000000	0.05344234665489375	0.00000000000000000	0.04115617664220036	0.23073637554830845	0.00000000000000000	0.00000000000000000	0.00167956206883584	0.00000000000000000	0.00289568934122673	0.01485100931714934	0.00000000000000000	0.00000000000000000	0.32547810903019875	0.00000000000000000	0.82574270640591541	0.60796773081400113
IEVR_0006.tsv	0.00000000000000000	0.00000000000000000	0.00313011742436226	0.09325253865744307	0.00000000000000000	0.08605425135548757	0.01266350767023980	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01295713294923056	0.06792177809238960	0.41370270248957414	0.02820623146517425	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00118492695200165	0.00000000000000000	0.00000000000000000	0.28092681294409727	0.00000000000000000	0.83233033241936605	0.58955621474175479
IEVR_0007.tsv	0.01072226941757177	0.00000000000000000	0.00135295418438455	0.00000000000000000	0.04558807489232963	0.05561261180457212	0.02495014889648171	0.00000000000000000	0.00000000000000000	0.01671264027430294	0.00000000000000000	0.02110390882922420	0.36859475357145083	0.02617356101948881	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02810588368278118	0.00000000000000000	0.40108319342741222	0.00000000000000000	0.82103990171883079	0.58105352291766155
IEVR_0009.tsv	0.07400758500409121	0.00000000000000000	0.00000000000000000	0.09908968952767477	0.07482177738676013	0.05448496793095802	0.02415378214164877	0.00000000000000000	0.00752394330073239	0.00000000000000000	0.01485030663391264	0.04495862652907955	0.32023098275480139	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00427577764518451	0.00018793839830928	0.00000000000000000	0.00000000000000000	0.28141462274684731	0.00000000000000000	0.83103714688693819	0.60780654481148422
IEVR_0010.tsv	0.03614195631509259	0.00000000000000000	0.00000000000000000	0.26377357166854543	0.02588826016906307	0.23365312815997846	0.02147312044667420	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01679537107387652	0.02790666729510496	0.22230570264403779	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00118578949123075	0.00286719646753152	0.00000000000000000	0.00000000000000000	0.14800923626886489	0.00000000000000000	0.82099131338382125	0.63692796776127114
IEVR_0011.tsv	0.01585955542661831	0.00000000000000000	0.00125888696794165	0.09074791669195235	0.00000000000000000	0.16806500320613083	0.00736111314426823	0.00000000000000000	0.00000000000000000	0.03921726019381894	0.00000000000000000	0.07367566983399851	0.37597360013965264	0.00100438558333327	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00166389977533882	0.00201231793870273	0.00144709907486937	0.00000000000000000	0.22171329202337436	0.00000000000000000	0.84548292102669942	0.59674901471901576
IEVR_0013.tsv	0.01472738245594514	0.00000000000000000	0.00000000000000000	0.11188540826427011	0.03729508262405438	0.10349865877715600	0.02625847849355899	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06118479955078123	0.20867758676582615	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00085440904823645	0.00000000000000000	0.00289888747484926	0.00000000000000000	0.43271930654532237	0.00000000000000000	0.85444931082252984	0.54939532398725555
IEVR_0014.tsv	0.02610494299896419	0.00000000000000000	0.00000000000000000	0.04701680991558563	0.05238421250452859	0.09385908494891192	0.01492689316641869	0.00000000000000000	0.00065566155491842	0.01789973654017456	0.00000000000000000	0.02580564989496053	0.40819168852627852	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00404597361177395	0.00209804841213270	0.00000000000000000	0.00000000000000000	0.30701129792535237	0.00000000000000000	0.88241019749677219	0.52756435659285084
IEVR_0015.tsv	0.01591169583934304	0.00720905194660237	0.00000000000000000	0.05776169988364620	0.11115332460565251	0.09797022209831181	0.01678705712310556	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.12390798787788716	0.26737155914921135	0.00000000000000000	0.00000000000000000	0.00202952620382315	0.00000000000000000	0.00015602431333276	0.00000000000000000	0.00138349543337218	0.00558922854337913	0.29276912698233259	0.00000000000000000	0.82812198371174739	0.60719334289052829
IEVR_0016.tsv	0.02086983224517366	0.00000000000000000	0.00166037244842353	0.11782288567648121	0.05901263064308105	0.11868792078708536	0.01913528162719513	0.00000000000000000	0.00973615308166082	0.00000000000000000	0.00000000000000000	0.05435695499398294	0.22298455373082723	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00185498004290604	0.00000000000000000	0.00970348079913805	0.00000000000000000	0.36417495392404503	0.00000000000000000	0.83483482439498502	0.58937238431116146
IEVR_0017.tsv	0.02027337600653245	0.00000000000000000	0.00476306755876278	0.11585392391221805	0.05042712389847409	0.11891607633826230	0.04072261399681532	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05731715067003340	0.03257998356169478	0.36852111326371395	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00288525930838060	0.00000000000000000	0.01109064898971321	0.00000000000000000	0.17664966249539901	0.00000000000000000	0.77872077728140643	0.67198093445154683
IEVR_0018.tsv	0.02870332341224874	0.00381445505638291	0.00000000000000000	0.03574652708989656	0.10599215915302637	0.06487786254992778	0.03109393586925344	0.00000000000000000	0.00000000000000000	0.00527718856536895	0.00000000000000000	0.02573920952234426	0.25159841352901069	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01153252720348549	0.00000000000000000	0.02207054453856818	0.00000000000000000	0.41355385351048657	0.00000000000000000	0.81241768233012002	0.60083934472152800
IEVR_0019.tsv	0.03319463838604139	0.00000000000000000	0.00002093141693211	0.04237466978552983	0.08372714535257060	0.09027477204304545	0.01260205186182454	0.00000000000000000	0.00208570091026550	0.00671970080900386	0.00000000000000000	0.03960270615165843	0.32741249824656532	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00437915583681373	0.00000000000000000	0.08260813166111720	0.00000000000000000	0.27499789753863196	0.00000000000000000	0.83744738849876033	0.60292787800583370
IEVR_0020.tsv	0.02795011026211359	0.00000000000000000	0.00857095053788191	0.08843876581437127	0.02762790692498602	0.00572057641558310	0.03882234160944691	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04664473045121727	0.31354552048837381	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01447757831437498	0.00000000000000000	0.00891082525537318	0.00000000000000000	0.41929069392627805	0.00000000000000000	0.77712660851743176	0.63462747796737662
IEVR_0021.tsv	0.03540192421923233	0.00000000000000000	0.02747740397475026	0.02586727086886764	0.06395281113737701	0.04364742479069408	0.01536677304199402	0.00000000000000000	0.00000000000000000	0.02215219611943032	0.00000000000000000	0.04969045625451773	0.17596582775997735	0.00000000000000000	0.00038822287603583	0.00000000000000000	0.00019102300039894	0.01335443491345929	0.00000000000000000	0.07620696518432397	0.00000000000000000	0.45033726585894118	0.00000000000000000	0.68492939021416344	0.72918974900564693
IEVR_0022.tsv	0.03251207117715395	0.00000000000000000	0.02047066193745435	0.09408607239163304	0.02853013392439613	0.04966076455011331	0.04288136215212828	0.00000000000000000	0.00000000000000000	0.02528934565095373	0.01407016449514127	0.03635791041127289	0.31103422272079512	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00483510067499981	0.01062022693864860	0.00000000000000000	0.02058979601837295	0.00000000000000000	0.30906216695693650	0.00000000000000000	0.74753479078024077	0.68080349661745276
IEVR_0023.tsv	0.03880964729278607	0.00000000000000000	0.00000000000000000	0.10683619151085008	0.06882862347170958	0.20711296331457552	0.05087575238182491	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01400320246458543	0.06409799927401658	0.24313847165922459	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00506217812414474	0.00000000000000000	0.02189568600642428	0.00000000000000000	0.17933928449985831	0.00000000000000000	0.76361977808252735	0.69146569426246440
