Gene	Value
ENSG00000268903	0.0132441911717954
ENSG00000269981	-0.254078549522439
ENSG00000228794	0.0366406599096734
ENSG00000188976	0.158916803478943
ENSG00000187961	0.0535207029917971
ENSG00000187608	0.00953746139358133
ENSG00000188157	0.35998272564955
ENSG00000186891	-0.0541308830952769
ENSG00000186827	-0.0900242610823307
ENSG00000176022	-0.076680255474189
ENSG00000184163	0.24279823429103
ENSG00000221978	0.176530826762508
ENSG00000224870	0.201131989519552
ENSG00000235098	0.0458078078503421
ENSG00000225905	0.102870331627391
ENSG00000205116	0.026685809767417
ENSG00000225285	0.0714892652127972
ENSG00000179403	0.33970286968912
ENSG00000160075	0.0454715762213429
ENSG00000248333	0.0613311920430859
ENSG00000269737	-0.0169677431117806
ENSG00000008130	0.120810581221646
ENSG00000078369	0.063114144513849
ENSG00000067606	0.149878412799731
ENSG00000269896	0.148016481553335
ENSG00000197921	-0.0857174499742317
ENSG00000272449	-0.126221923698948
ENSG00000157870	-0.0873175483250068
ENSG00000238260	0.158706334713021
ENSG00000158109	0.0269999941853471
ENSG00000227372	0.0266786078013368
ENSG00000130764	0.0605805192713901
ENSG00000158292	0.538821122738654
ENSG00000097021	0.16527075290963
ENSG00000162413	-0.160002547610871
ENSG00000116273	-0.145893331492285
ENSG00000007923	0.077766660964192
ENSG00000171735	0.0306706565945147
ENSG00000270171	0.0170047628704585
ENSG00000270035	0.115197282287061
ENSG00000269925	-0.141860428472503
ENSG00000049246	0.0349044923284133
ENSG00000230679	-0.216729561379448
ENSG00000142583	-0.316440106943721
ENSG00000049239	0.12961712017614
ENSG00000171621	0.0673739274791437
ENSG00000284652	0.093989752456971
ENSG00000188807	0.142973130115502
ENSG00000173614	0.0308428488271224
ENSG00000202415	0.233910282626801
ENSG00000162444	0.301310497820803
ENSG00000054523	-0.063598205620616
ENSG00000199562	0.183852101826377
ENSG00000142657	0.0252321266137435
ENSG00000175279	-0.0138559919022214
ENSG00000160049	0.0133580666849477
ENSG00000171824	0.0127225014216133
ENSG00000226849	0.0721812824285341
ENSG00000198793	0.0171775924421989
ENSG00000116670	0.0742389865192183
ENSG00000177674	0.121997950589736
ENSG00000285646	0.100294396360811
ENSG00000083444	0.140932219626634
ENSG00000116691	0.09072098343866
ENSG00000028137	-0.0981242339992728
ENSG00000048707	0.0164557437719842
ENSG00000162493	-0.0943340334716157
ENSG00000215720	-0.43178751894078
ENSG00000132906	0.0311252246749096
ENSG00000116138	0.0147965778543289
ENSG00000116771	0.0317537112108618
ENSG00000162458	0.135716158503683
ENSG00000065526	0.139673657716401
ENSG00000116809	0.203239531449938
ENSG00000142627	-0.0700173073173932
ENSG00000288398	0.00976722716006989
ENSG00000132881	0.135150699073086
ENSG00000080947	0.0443654366081739
ENSG00000261135	0.0503273477600151
ENSG00000117115	-0.0477585509598916
ENSG00000169991	-0.218545399482203
ENSG00000127463	0.0391723876788654
ENSG00000053372	-0.0553550604235674
ENSG00000077549	-0.0383035802141638
ENSG00000158748	0.107432780884837
ENSG00000090432	0.108124015432125
ENSG00000158825	0.143650811548616
ENSG00000244038	0.0378020580654223
ENSG00000117245	0.0272409373497378
ENSG00000127483	0.00355134074633561
ENSG00000075151	0.0468100764886328
ENSG00000117298	0.0944973496951763
ENSG00000162551	0.183110685690072
ENSG00000142798	0.188133890350921
ENSG00000184677	0.0742159828331288
ENSG00000173372	-0.0654485139743055
ENSG00000159189	-0.127550054254444
ENSG00000173369	-0.118216009875373
ENSG00000004487	-0.00663759404621641
ENSG00000289014	0.0130697046137758
ENSG00000261326	0.0669568434516511
ENSG00000125945	-0.138239503522067
ENSG00000249087	0.00233090213336837
ENSG00000117318	0.192234775662953
ENSG00000057757	-0.0933345870901468
ENSG00000011009	-0.0831349585184985
ENSG00000117308	0.0401966784274731
ENSG00000179163	0.0328364108852391
ENSG00000189266	-0.0854649100585301
ENSG00000188529	-0.0344552256140963
ENSG00000117602	0.135450913588417
ENSG00000169504	-0.0770640225962217
ENSG00000284602	0.174852498593081
ENSG00000117616	-0.0626738385187754
ENSG00000157978	0.298564185003628
ENSG00000117643	-0.127123294870903
ENSG00000228172	0.122437494976454
ENSG00000117640	-0.0414808436437939
ENSG00000229786	0.262711949117475
ENSG00000197245	-0.179637107716027
ENSG00000142675	0.222871824890049
ENSG00000130695	0.0502094219610531
ENSG00000117682	0.027559283401862
ENSG00000198830	0.0605948082737257
ENSG00000117676	0.282894103152905
ENSG00000260063	0.020184239362718
ENSG00000175793	-0.597697562449535
ENSG00000198746	0.176823838273904
ENSG00000253368	-0.323691847963024
ENSG00000142733	0.173233666396792
ENSG00000142748	0.183774095289505
ENSG00000181773	-0.767109795557936
ENSG00000158195	0.0730646397366263
ENSG00000000938	0.174354251480931
ENSG00000126709	0.0157055515240951
ENSG00000009780	0.0265508417672554
ENSG00000270031	0.092744316791233
ENSG00000130775	-0.0905374435971295
ENSG00000158156	0.0183457215664859
ENSG00000130766	0.00645396406073521
ENSG00000130772	0.0486898957726778
ENSG00000204138	0.112931272910411
ENSG00000180198	0.12738015072664
ENSG00000242125	0.0973543820630195
ENSG00000279443	0.140685433273451
ENSG00000198492	-0.0235988070547675
ENSG00000116350	0.102354682518979
ENSG00000277916	-0.183918942284457
ENSG00000116353	-0.017742264627961
ENSG00000186056	0.0479323338332405
ENSG00000134644	0.00348620011844915
ENSG00000060688	0.0576997423030779
ENSG00000121769	-0.130233004875815
ENSG00000168528	0.0873194821740634
ENSG00000142910	0.394743044609338
ENSG00000235790	0.082858620250923
ENSG00000084636	0.243518562085185
ENSG00000134668	0.180829085260308
ENSG00000121774	-0.0911072482574833
ENSG00000025800	-0.0488014272016877
ENSG00000084623	-0.0491081910947882
ENSG00000220785	0.115727594071407
ENSG00000183615	0.198398573383401
ENSG00000175130	-0.014846293981097
ENSG00000176261	-0.0243745106343759
ENSG00000162521	-0.0334771144827293
ENSG00000162522	0.00960508990323673
ENSG00000134684	-0.0264232217649655
ENSG00000116497	0.0380546574733363
ENSG00000121900	0.0537483413939712
ENSG00000116514	-0.0124788090088981
ENSG00000142920	-0.0912125789403041
ENSG00000278997	-0.137329737323115
ENSG00000116525	0.0754896367059405
ENSG00000134686	0.135639143175889
ENSG00000121903	0.122771905331047
ENSG00000163866	0.0243507338690603
ENSG00000241014	0.212894600444489
ENSG00000243749	0.040298282481466
ENSG00000116560	-0.176955448025296
ENSG00000142687	0.0435274847515833
ENSG00000126067	-0.0721188582997497
ENSG00000142686	0.0198275922891447
ENSG00000134698	0.0219200159992279
