Gene	Value
ENSG00000227232	-0.0379782768690376
ENSG00000268903	0.131919963280247
ENSG00000269981	0.595185920327857
ENSG00000269732	0.112763373831487
ENSG00000225972	-0.505560239907912
ENSG00000225630	0.102064779510532
ENSG00000237973	0.16919444691619
ENSG00000240409	-0.0511458718842425
ENSG00000198744	-0.00702248480758695
ENSG00000229376	-0.0934181327685656
ENSG00000228794	-0.119675106798689
ENSG00000234711	-0.121253931427922
ENSG00000187608	-0.18226242634237
ENSG00000186891	-0.322764620779652
ENSG00000162576	0.284671930316688
ENSG00000205116	0.959393709635281
ENSG00000225285	-0.0103795741183241
ENSG00000187730	-0.168974474763821
ENSG00000157916	0.162427705650141
ENSG00000229393	0.373754357106548
ENSG00000197921	-0.326821852993976
ENSG00000177133	0.445502125341382
ENSG00000272235	-0.118729164493135
ENSG00000287828	-0.105133540117635
ENSG00000238260	1.07830616229362
ENSG00000272153	0.648055783426479
ENSG00000116198	0.210082370721861
ENSG00000116251	-0.321933205027563
ENSG00000162413	0.0553887734881455
ENSG00000041988	-0.0657083816091324
ENSG00000116285	-0.318374057538496
ENSG00000049239	0.498637393036095
ENSG00000171621	-0.050651019502294
ENSG00000142657	0.0412741559858074
ENSG00000241563	-0.573613447948459
ENSG00000160049	0.102207017685052
ENSG00000171824	0.430626861768739
ENSG00000226849	0.289661611540103
ENSG00000116670	-0.0889408219103197
ENSG00000177674	0.213684301242883
ENSG00000083444	0.153447829969847
ENSG00000048707	0.0753888411098984
ENSG00000162496	0.00342068092024402
ENSG00000288927	0.486130088645509
ENSG00000157330	0.248016283255122
ENSG00000175147	0.102520784074282
ENSG00000132906	-0.0471940945726195
ENSG00000272510	-0.0877993117974085
ENSG00000116771	-0.204499033466922
ENSG00000271742	-0.198289030293718
ENSG00000162458	-0.057028215411714
ENSG00000065526	0.316364880666324
ENSG00000116809	-0.00778156373065672
ENSG00000185519	-0.285279291140741
ENSG00000142627	0.170675473427098
ENSG00000055070	-0.143285476738344
ENSG00000157191	-0.0346324097832467
ENSG00000080947	0.288093847471946
ENSG00000261135	-0.0771917819223504
ENSG00000215908	0.103923820557304
ENSG00000179051	-0.0930633673962226
ENSG00000280222	-0.52699644534672
ENSG00000159423	0.342778318849415
ENSG00000272084	0.243407552877289
ENSG00000173436	-0.574896258836307
ENSG00000162545	0.273162926608425
ENSG00000289402	0.0236009486218513
ENSG00000244038	0.209430364074627
ENSG00000127483	0.23629844144431
ENSG00000233072	0.100852704322974
ENSG00000287192	0.195387444605821
ENSG00000117298	0.0817410875759088
ENSG00000162551	-0.0749704525419246
ENSG00000142798	0.258299626043552
ENSG00000184677	0.0605524874924655
ENSG00000289014	0.11481959340367
ENSG00000261326	1.07794888755148
ENSG00000125945	0.0339948422480638
ENSG00000249087	0.373798964339168
ENSG00000011007	-0.00634831228761942
ENSG00000057757	-0.283802439412899
ENSG00000117305	-0.0499502921691539
ENSG00000189266	-0.0541534717718872
ENSG00000001460	0.135380484103921
ENSG00000117614	-0.205624094481566
ENSG00000117616	0.618208390875429
ENSG00000183726	0.0621971226157769
ENSG00000162430	0.382611861988574
ENSG00000117640	0.052480989549832
ENSG00000117632	-0.330682761367284
ENSG00000142669	0.0699096666246889
ENSG00000198830	0.0472971885069819
ENSG00000117713	0.276298884796249
ENSG00000060642	0.220530852763404
ENSG00000175793	-0.653916790228802
ENSG00000289554	0.00541366729042052
ENSG00000198746	-0.0484614438957428
ENSG00000158246	-0.248158545753933
ENSG00000142733	0.226949122425546
ENSG00000142748	0.071876243795548
ENSG00000181773	-0.748578271152432
ENSG00000126709	-0.0872044863235723
ENSG00000158156	0.128975795924827
ENSG00000158161	0.108106651212811
ENSG00000130770	-0.192128890983641
ENSG00000130766	-0.483062023777374
ENSG00000130772	-0.0512846697993408
ENSG00000180198	-0.114984466857996
ENSG00000279443	-0.161712777202293
ENSG00000180098	-0.191579139454236
ENSG00000229388	0.0510647396939125
ENSG00000162419	-0.105098296847658
ENSG00000198492	-0.240854904800906
ENSG00000162512	0.300375785438635
ENSG00000134644	0.0507058521756448
ENSG00000060688	-0.00669742803189415
ENSG00000121766	-0.1077110381445
ENSG00000121769	-0.313605952964527
ENSG00000142910	0.340537866752518
ENSG00000084636	0.284422089286554
ENSG00000183615	0.149296545253103
ENSG00000116478	0.149885118142932
ENSG00000273274	0.0479602322709248
ENSG00000176261	-0.294411475870401
ENSG00000134684	-0.491338415048326
ENSG00000116514	-0.177682962876588
ENSG00000142920	0.016591608381218
ENSG00000278997	0.247675140762707
ENSG00000134686	0.108009219556275
ENSG00000121903	0.1529547400903
ENSG00000163866	-0.138635032800099
ENSG00000187513	0.508601048397399
ENSG00000243749	0.18794133016193
ENSG00000163867	0.00912759085383593
ENSG00000116560	0.446484753730901
ENSG00000116819	0.177158761227168
ENSG00000134698	0.303628175964912
ENSG00000116871	0.12992618311134
ENSG00000054118	0.129040030214002
ENSG00000196182	-0.214595761031672
ENSG00000181817	-0.451981422618715
ENSG00000116898	-0.325959915466135
ENSG00000134697	-0.0985127363219662
ENSG00000116922	-0.0870401121369397
ENSG00000183431	-0.089793742701922
ENSG00000212541	-0.0381340634118868
ENSG00000214114	0.295153859448313
ENSG00000168653	-0.247142198307639
ENSG00000127603	0.466176186050298
ENSG00000237624	-0.234128291330168
ENSG00000163909	0.192695557091856
ENSG00000198754	-0.522719851418664
ENSG00000168389	0.515692086150324
ENSG00000117000	0.0218132948159526
ENSG00000259943	0.119269090508329
ENSG00000049089	0.34292098707655
ENSG00000260920	-0.106460181675162
ENSG00000279667	0.0466204642253542
ENSG00000187815	-0.306528078216643
ENSG00000171793	-0.0803137617436656
ENSG00000198815	0.0218128201421955
ENSG00000066185	-0.030036489432328
ENSG00000234917	-0.280265554798648
ENSG00000164008	-0.245607836796063
ENSG00000177868	-0.396734946662496
ENSG00000164011	0.136025362489829
ENSG00000117394	0.707724540559656
ENSG00000243710	0.152846531446327
ENSG00000179178	0.608701693262541
ENSG00000198198	0.438244903436439
ENSG00000142949	0.418142681905981
ENSG00000117408	0.351871266995938
ENSG00000233602	0.175186508030936
ENSG00000187147	-0.0717651025982432
ENSG00000198520	0.230747319341668
ENSG00000222009	0.517037730101802
ENSG00000132773	-0.236523609070618
ENSG00000159592	0.0163778475761317
ENSG00000159596	-0.0692031593547835
ENSG00000086015	-0.0287032720331379
ENSG00000132128	0.198955173275365
ENSG00000173660	-0.558297015098401
ENSG00000162366	-0.0632173287806509
ENSG00000279214	-0.0904110774944381
ENSG00000117862	-0.107342665350174
ENSG00000198841	0.00503803042537228
ENSG00000157077	-0.190190202122468
ENSG00000228407	-0.389172346540629
ENSG00000134744	0.142122514114948
ENSG00000121310	0.334573815597962
ENSG00000230953	1.10501020858202
ENSG00000174348	0.435586830167039
ENSG00000162383	0.0632105846266407
ENSG00000162385	-0.255043472498871
ENSG00000058799	-0.214829269858849
ENSG00000081870	-0.307439879366703
ENSG00000198711	0.253604353707064
ENSG00000184313	0.499576354781114
ENSG00000162402	0.130635266831124
ENSG00000162601	0.126834173007978
ENSG00000177606	-0.734046354413975
ENSG00000134716	-0.165160950536245
ENSG00000162598	0.23642704673753
ENSG00000271200	-0.303804364384632
ENSG00000203965	-0.00647550189031107
ENSG00000116678	0.0546053438822844
ENSG00000116704	0.22762560473256
ENSG00000116717	-0.281493511385976
ENSG00000228431	0.414987676358464
ENSG00000234383	0.0345347123852373
ENSG00000287283	0.23469872854363
ENSG00000116761	-0.358213777282977
ENSG00000269933	0.0652494673680445
ENSG00000233994	-0.191512161911602
ENSG00000254685	-0.0393636260799505
ENSG00000116791	-0.625650557344635
ENSG00000162623	-0.367014625892251
ENSG00000226084	-0.651777084221392
ENSG00000162614	0.057568328141118
ENSG00000162613	0.242653401293281
ENSG00000285928	-0.0478557300523773
ENSG00000137959	0.0163134721963343
ENSG00000137965	-0.0584353399769139
ENSG00000142875	-0.201624260181774
ENSG00000117151	0.016318952799551
ENSG00000162642	-0.201522379605041
ENSG00000142871	-0.118019167339465
ENSG00000016602	0.215457944398975
ENSG00000286758	-0.223332787287368
ENSG00000065243	0.0551130924974395
ENSG00000137947	-0.206282676328761
ENSG00000162654	-0.0414029730844842
ENSG00000097046	-0.156683899774243
ENSG00000069702	0.0457284463800459
ENSG00000137962	0.219722606106551
ENSG00000235501	-0.28833164524382
ENSG00000172339	-0.158242112289713
ENSG00000122481	0.105559186281243
ENSG00000137970	-0.406337826611106
ENSG00000117569	-0.190132773989917
ENSG00000162627	-0.212540534022064
ENSG00000117598	-0.212995782618824
ENSG00000117600	0.314382292755233
ENSG00000224616	0.0713287178530814
ENSG00000162695	0.0273755739559043
ENSG00000240038	0.515503573134938
ENSG00000224550	-1.03841283786037
ENSG00000121940	0.0657172827604996
ENSG00000215717	0.0592995678228612
ENSG00000031698	-0.215346919096864
ENSG00000143126	0.637528684331742
ENSG00000273373	0.895084797453337
ENSG00000134248	-0.389700725262225
ENSG00000259834	-0.422449997455444
ENSG00000288803	-0.465681038872632
ENSG00000162777	0.0646826714825169
ENSG00000116489	0.017777886522344
ENSG00000155363	0.482415046710329
ENSG00000155380	0.844394661842228
ENSG00000232499	-0.155516394891533
ENSG00000118655	0.000383483918969321
ENSG00000134207	-0.183835689510259
ENSG00000177551	0.158424369609826
ENSG00000134247	0.00660126028039255
ENSG00000279513	-0.0451411659506099
ENSG00000183508	-0.324593459345093
ENSG00000196505	-0.0589245731929565
ENSG00000143067	-0.238995806985105
ENSG00000134250	0.190070333980679
ENSG00000270231	0.155661888742221
ENSG00000273136	0.117772679144126
ENSG00000277610	-0.721978385700827
ENSG00000131788	0.31048839860947
ENSG00000198483	-0.489765634085265
ENSG00000265972	0.822176777877237
ENSG00000268043	0.137976758645196
ENSG00000226015	-0.0557119677594046
ENSG00000162836	0.304195930066582
ENSG00000265107	0.340242876412256
ENSG00000231551	-0.10227500658882
ENSG00000225871	0.164236911745306
ENSG00000270629	0.0243924929951066
ENSG00000206828	-0.742095406711451
ENSG00000261716	0.0658498823830729
ENSG00000184260	-0.361786653823591
ENSG00000178096	-0.207702519000276
ENSG00000159164	0.18102002524908
ENSG00000117362	0.279627800574528
ENSG00000118292	-0.513380180301527
ENSG00000289041	0.243695795899655
ENSG00000159208	-0.42613183715056
ENSG00000117360	0.200072511663789
ENSG00000143369	0.00473360211399979
ENSG00000143382	0.696827017794309
ENSG00000143384	-0.0910236334930237
ENSG00000143420	-0.140392776946657
ENSG00000143457	-0.114592488569845
ENSG00000143379	0.215541578079965
ENSG00000213190	-0.509263673691896
ENSG00000143458	0.164634555304587
ENSG00000289288	0.508987371345965
ENSG00000163156	-0.205265109000735
ENSG00000163159	-0.190081699880473
ENSG00000143398	0.180130331648546
ENSG00000143373	0.164486601487326
ENSG00000143393	0.0981498727477217
ENSG00000143442	0.594523494844123
ENSG00000143375	0.0536705336160317
ENSG00000143367	-0.173654130706582
ENSG00000269489	0.500882055922382
ENSG00000163220	0.35385681470426
ENSG00000163221	0.0130022136744758
ENSG00000143546	0.731581834533736
ENSG00000188015	-0.0315610611275292
ENSG00000196754	-0.202688448832266
ENSG00000143553	-0.0500791239043776
ENSG00000143554	0.42350329938294
ENSG00000143614	-0.0320606671705681
ENSG00000198837	0.125999133641489
ENSG00000143570	0.26214861275987
ENSG00000143578	0.297509366657402
ENSG00000143543	-0.202521415268899
ENSG00000272654	0.0835367859895211
ENSG00000143575	-0.212854989019839
ENSG00000143515	0.314739795744017
ENSG00000160710	0.19948714241678
ENSG00000163344	-0.516469698971035
ENSG00000270361	-0.570423813687388
ENSG00000163346	0.305396072947533
ENSG00000160691	0.361589506971292
ENSG00000173207	-0.369036016614009
ENSG00000169242	0.686854041647446
ENSG00000185499	0.614950693670166
ENSG00000143630	0.129695101348049
ENSG00000225855	0.50646298672483
ENSG00000160753	-0.130905265374502
ENSG00000235919	-0.304021345408416
ENSG00000163374	-0.00319319916614317
ENSG00000203761	0.162636691505953
ENSG00000116580	0.167773823664747
ENSG00000132680	0.388082990155316
ENSG00000116586	-0.232112484250628
ENSG00000160789	-0.0203025517670572
ENSG00000160785	-0.0627233538484313
ENSG00000242252	-0.349271043178416
ENSG00000198952	0.210809679705388
ENSG00000163472	0.210007939502313
ENSG00000198715	0.31233054314396
ENSG00000163468	-0.0365250618781365
ENSG00000160818	-0.405208445660456
ENSG00000272068	0.327405665838969
ENSG00000132692	0.150619134889156
ENSG00000143303	0.137266591060446
ENSG00000143294	-0.0629073871644842
ENSG00000187800	0.396426315804461
ENSG00000117036	-0.182838452187412
ENSG00000225670	0.370423474747268
ENSG00000213088	0.307239719048104
ENSG00000288775	0.0268352017403385
ENSG00000158716	0.00510213368839938
ENSG00000158714	0.292316405888146
ENSG00000188004	0.398343395008022
ENSG00000162728	0.512304173025437
ENSG00000162729	0.530249602893722
ENSG00000122218	0.203397602141397
ENSG00000162736	0.405973682681187
ENSG00000162738	0.354206294453006
ENSG00000158769	0.467767230735515
ENSG00000143256	-0.477710210922669
ENSG00000158796	-0.130964995291454
ENSG00000143258	0.388199677313706
ENSG00000158850	-0.0368531648983569
ENSG00000158864	0.0181782841055862
ENSG00000248485	-0.699136922158216
ENSG00000162747	0.0434442413643791
ENSG00000117143	-0.515053081308924
ENSG00000132196	-0.160268878775717
ENSG00000143248	-0.0125841620568978
ENSG00000143171	-0.466814575225607
ENSG00000215835	-0.180597028590768
ENSG00000143158	-0.508079515451696
ENSG00000143155	-0.361228717929824
ENSG00000143153	-0.103691866462121
ENSG00000117479	-0.241648993685083
ENSG00000007908	-0.428010381091861
ENSG00000171806	-0.202025229781605
ENSG00000285665	0.093857117196463
ENSG00000233328	0.11008851753983
ENSG00000135845	-0.0532525044251892
ENSG00000116161	-0.571060051490145
ENSG00000235750	-0.148180914418706
ENSG00000242193	-0.0897479721653555
ENSG00000186283	-0.105061224820626
ENSG00000143322	0.0152407661956061
ENSG00000143337	-0.153760109873509
ENSG00000143333	-0.713939156766478
ENSG00000135838	0.360756821371034
ENSG00000198756	0.242802130880255
ENSG00000047410	0.0840085989149996
ENSG00000228238	0.332070715288302
ENSG00000090104	-0.887512706717895
ENSG00000231767	-1.01161098654436
ENSG00000162630	-0.307946383605878
ENSG00000203724	-0.582964781701504
ENSG00000163362	-0.0778048574466601
ENSG00000224536	-0.0224127330410572
ENSG00000134375	-0.407227797248178
ENSG00000234678	0.206804046695388
ENSG00000170075	0.437788071737471
ENSG00000143862	0.0929925216037611
ENSG00000077152	-0.291400882123969
ENSG00000117139	0.0951426169184118
ENSG00000183155	-0.382118583505752
ENSG00000159346	0.0844547473270855
ENSG00000159348	-0.0112724517102281
ENSG00000163485	-0.0435888476565633
ENSG00000133055	-0.261211820544856
ENSG00000236523	-0.217691981320886
ENSG00000159388	-0.194568966245601
ENSG00000188783	0.384862790997571
ENSG00000182004	-0.418460769125351
ENSG00000143845	-0.21724181543579
ENSG00000163531	0.449305561010002
ENSG00000229657	0.408963416386199
ENSG00000133069	0.00172785578801961
ENSG00000117266	0.293369430463929
ENSG00000143486	-0.0721982400399039
ENSG00000143479	-0.218985940695747
ENSG00000180667	-0.0609831777710931
ENSG00000174059	0.592508282514503
ENSG00000196878	-0.295152504664829
ENSG00000082497	0.386496406300387
ENSG00000234233	-0.237064158457028
ENSG00000170385	0.179040288258703
ENSG00000233626	-0.25808260651571
ENSG00000143493	-0.0441040675110515
ENSG00000162772	-1.00066753238479
ENSG00000136643	-0.055204798331296
ENSG00000274895	-0.124393875530213
ENSG00000277007	0.254929724467362
ENSG00000143507	-0.254541867356532
ENSG00000162819	-0.0226513372912629
