	symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	description
ENSG00000077984	CST7	0.105313872239949	0.00391645960198899	4.40443410257282	1.25018668779891e-05	0.000101422017650619	2.67689171821537	cystatin F
ENSG00000158796	DEDD	0.0285042172443152	-0.00140597851961195	4.39848731412447	1.28385647229447e-05	0.000104046504032682	2.65181673526836	death effector domain containing
ENSG00000155849	ELMO1	-0.0400241161815229	0.0044271252759737	-4.39827185791811	1.28509248688616e-05	0.000104046504032682	2.65090884827771	engulfment and cell motility 1
ENSG00000140749	IGSF6	-0.138448701822862	0.000490062270982916	-4.39788176048509	1.28733326778676e-05	0.000104124423695364	2.64926516619546	immunoglobulin superfamily member 6
ENSG00000221949	LINC01465	-0.0586063979572904	-0.00201044494268176	-4.39635564012277	1.2961355018622e-05	0.000104686685778712	2.64283614702829	long intergenic non-protein coding RNA 1465
ENSG00000128965	CHAC1	0.15038411717498	-0.00344697293898259	4.39623127746505	1.29685532167858e-05	0.000104686685778712	2.64231234228079	ChaC glutathione specific gamma-glutamylcyclotransferase 1
ENSG00000006715	VPS41	-0.0455598494078426	0.00345131055766355	-4.39577721557087	1.299486711544e-05	0.000104795240252731	2.64039999096508	VPS41 subunit of HOPS complex
ENSG00000117533	VAMP4	0.0299445215808618	-0.00345937100409351	4.39505873027182	1.30366092960184e-05	0.000105027876079198	2.6373743586599	vesicle associated membrane protein 4
ENSG00000126458	RRAS	0.10814319007146	-0.00418565590956901	4.39331403491075	1.31385061293256e-05	0.000105676428468955	2.63002915830898	RAS related
ENSG00000167680	SEMA6B	0.0907035122989146	0.000531779585190755	4.39323636864712	1.31430597960775e-05	0.000105676428468955	2.62970224551002	semaphorin 6B
ENSG00000261167	NA	-0.0498386610434364	0.00395011811525414	-4.39038631889495	1.33112095006374e-05	0.000106922881048019	2.61770956926276	NA
ENSG00000112144	CILK1	-0.0612289647590785	0.00395715652317872	-4.389990689144	1.3334713187388e-05	0.000107006146710616	2.61604538290358	ciliogenesis associated kinase 1
ENSG00000187808	SOWAHD	-0.0975931772883007	0.00237549725227917	-4.3883325115822	1.34336551256808e-05	0.000107694016730975	2.60907191694723	sosondowah ankyrin repeat domain family member D
ENSG00000255020	TDH-AS1	0.103321253092559	-0.0147512410981875	4.38565959608246	1.35946249843647e-05	0.000108877306290709	2.59783617663407	TDH antisense RNA 1
ENSG00000279837	NA	-0.125835312424082	0.00222691004154152	-4.38538591164361	1.36112106671227e-05	0.000108903055877912	2.59668609244989	NA
ENSG00000107816	LZTS2	-0.0432747144078827	0.00638325703052725	-4.38443922209038	1.36687308023097e-05	0.000109255949347215	2.59270840751429	leucine zipper tumor suppressor 2
ENSG00000170881	RNF139	-0.0484012737449789	0.00663343590686679	-4.38343576600453	1.37299537501874e-05	0.000109637718916937	2.58849308804443	ring finger protein 139
ENSG00000284738	LOC101928059	-0.055715715737593	0.00341802748106656	-4.38074743578941	1.38952692565029e-05	0.000110849136233317	2.57720441168125	uncharacterized LOC101928059
ENSG00000127946	HIP1	-0.0505669292380917	0.00555090412635915	-4.37829695691108	1.40476149933872e-05	0.000111954818122445	2.56692017128375	huntingtin interacting protein 1
ENSG00000109113	RAB34	0.103935433626856	-0.0127857872157533	4.37710142839336	1.41225190826801e-05	0.000112441757505796	2.56190470377495	RAB34, member RAS oncogene family
ENSG00000066926	FECH	-0.0493114051441565	0.00744974286002159	-4.37598736599116	1.41926626163441e-05	0.000112811921662403	2.55723215964296	ferrochelatase
ENSG00000023228	NDUFS1	-0.0420767672937098	0.00407166318651951	-4.37592321112905	1.4196712056963e-05	0.000112811921662403	2.55696311857799	NADH:ubiquinone oxidoreductase core subunit S1
ENSG00000135245	HILPDA	0.271122893420857	-0.0089642393048353	4.37494196278173	1.42587860505284e-05	0.000113158642374729	2.55284859817661	hypoxia inducible lipid droplet associated
ENSG00000198728	LDB1	-0.0383165241828732	0.0041242161076127	-4.37477999586134	1.42690570318393e-05	0.000113158642374729	2.55216953008289	LIM domain binding 1
ENSG00000226332	NA	0.0862781132506635	-0.00315596074364253	4.37457567619073	1.42820238626423e-05	0.000113158642374729	2.55131292606404	NA
ENSG00000011454	RABGAP1	-0.0212626315787151	-0.000846374399252268	-4.37328934436218	1.43639179905193e-05	0.000113696901878309	2.54592088172929	RAB GTPase activating protein 1
ENSG00000102802	MEDAG	0.251220092613841	0.00397142024682366	4.37289451694089	1.43891445316889e-05	0.00011378600214622	2.54426614327135	mesenteric estrogen dependent adipogenesis
ENSG00000134882	UBAC2	0.026301163336931	-0.00419953620627791	4.372445716789	1.44178709629635e-05	0.000113902579043004	2.54238537319267	UBA domain containing 2
ENSG00000111341	MGP	0.307063228218986	-0.00170656954806709	4.37118310352533	1.44989816466706e-05	0.000114432369682298	2.53709515924414	matrix Gla protein
ENSG00000288851	NA	-0.105690226772254	-0.00228780968402895	-4.36889738362089	1.46469278739664e-05	0.000115488119587083	2.52752188844747	NA
ENSG00000196136	SERPINA3	0.230788360698577	-0.0399369619224834	4.36659695701439	1.47972823935204e-05	0.000116560797964433	2.51789177003253	serpin family A member 3
ENSG00000137801	THBS1	0.333275215679605	-0.00244898344968664	4.36607688533421	1.48314778548465e-05	0.000116717282249009	2.51571528981663	thrombospondin 1
ENSG00000203879	GDI1	-0.0531211599566159	0.00578168266190088	-4.36523418005724	1.48870473490637e-05	0.000117041506426761	2.51218911720643	GDP dissociation inhibitor 1
ENSG00000138135	CH25H	0.332846032079225	-0.0229738225111689	4.36342712968966	1.50068791520995e-05	0.000117869846377869	2.50462994407056	cholesterol 25-hydroxylase
ENSG00000136144	RCBTB1	-0.0537414662909742	-0.00127425615414092	-4.36148737566464	1.51365367930475e-05	0.000118773691887641	2.49651892277108	RCC1 and BTB domain containing protein 1
ENSG00000185291	IL3RA	0.0864043652953122	-0.00123880087129223	4.36066608844082	1.51917555475646e-05	0.000119092251140437	2.49308575662832	interleukin 3 receptor subunit alpha
ENSG00000265491	RNF115	-0.0269351171824788	7.79609237516298e-05	-4.359415946642	1.52761778065873e-05	0.00011963891176409	2.48786104741127	ring finger protein 115
ENSG00000280254	NA	-0.064910564214552	-0.00246951261340428	-4.35809047259942	1.53661769046616e-05	0.000120228156473073	2.48232303981409	NA
ENSG00000197696	NMB	0.122846826732237	-0.0139951558339906	4.35770495755713	1.53924481857179e-05	0.000120318129052469	2.48071260348474	neuromedin B
ENSG00000117519	CNN3	0.10718319219162	-0.0212562658439238	4.35685442707778	1.54505602780384e-05	0.000120656580502994	2.47716010220357	calponin 3
ENSG00000177688	SUMO4	0.226313610256498	-0.0299899303634337	4.35585090284621	1.55193952409454e-05	0.000121078040457375	2.47296941346266	small ubiquitin like modifier 4
ENSG00000126067	PSMB2	-0.0326689073389201	0.00424578229489816	-4.35561224171854	1.55358088623223e-05	0.00012109010830968	2.47197290486407	proteasome 20S subunit beta 2
ENSG00000185900	POMK	-0.0415147137537816	0.00303135106160133	-4.3551605476004	1.55669189833116e-05	0.000121216591892039	2.47008703613343	protein O-mannose kinase
ENSG00000119004	CYP20A1	-0.033020127810781	-0.000790341962960053	-4.35271874691612	1.5736129794055e-05	0.000122417170174382	2.45989545268189	cytochrome P450 family 20 subfamily A member 1
ENSG00000196361	ELAVL3	-0.0564091119223883	0.00478195198792347	-4.35221328821799	1.57713757445013e-05	0.000122574289540995	2.45778644098387	ELAV like RNA binding protein 3
ENSG00000164151	ICE1	-0.0381412018100036	0.00267340258886204	-4.3513315594518	1.58330398905449e-05	0.000122936234421819	2.45410800428333	interactor of little elongation complex ELL subunit 1
ENSG00000130943	PKDREJ	-0.0613924046253533	0.00531028998123278	-4.34756769117998	1.60988682938796e-05	0.000124881221193952	2.43841360123711	polycystin family receptor for egg jelly
ENSG00000176095	IP6K1	-0.0488270238353321	0.00568364474252078	-4.34699181155541	1.61399148615514e-05	0.000125080500996514	2.43601345093566	inositol hexakisphosphate kinase 1
ENSG00000133059	DSTYK	-0.0430391923526209	0.00331644293346715	-4.34663919574057	1.6165097350805e-05	0.000125156575971774	2.43454396672566	dual serine/threonine and tyrosine protein kinase
ENSG00000186198	SLC51B	0.0542227196191637	-0.00664818432825742	4.34579624803758	1.6225449725591e-05	0.000125504547022734	2.43103153707454	SLC51 subunit beta
ENSG00000145868	FBXO38	-0.0311774028430466	0.00238481945448156	-4.34396696479893	1.63571619848183e-05	0.000126403305850422	2.4234114056812	F-box protein 38
ENSG00000234224	TMEM229A	-0.106465358165194	-0.00342350094046923	-4.34317116601011	1.64147794916591e-05	0.000126728321288685	2.42009733739091	transmembrane protein 229A
ENSG00000071794	HLTF	-0.0497539713548969	0.00312110436890454	-4.34269975836237	1.6449001797203e-05	0.000126872272384676	2.418134450587	helicase like transcription factor
ENSG00000286707	NA	0.0467566722023986	-0.00951648224952575	4.34155827404562	1.65321515836766e-05	0.000127392975070053	2.41338227177442	NA
ENSG00000099942	CRKL	-0.0275654123990318	-0.00108521950317027	-4.34022917562693	1.66294738614524e-05	0.000128021800190482	2.40785050556749	CRK like proto-oncogene, adaptor protein
ENSG00000137193	PIM1	0.153989193584826	0.00101600076144726	4.33992895687922	1.66515328213204e-05	0.000128070571132818	2.40660120232874	Pim-1 proto-oncogene, serine/threonine kinase
ENSG00000102967	DHODH	-0.0283854333722496	0.00193586299899216	-4.33858090375261	1.67509278042174e-05	0.000128713497137123	2.40099253685327	dihydroorotate dehydrogenase (quinone)
ENSG00000132702	HAPLN2	-0.103234974766573	0.0185263791729017	-4.33664089164959	1.6894964559491e-05	0.000129697913607026	2.39292386108496	hyaluronan and proteoglycan link protein 2
ENSG00000114982	KANSL3	-0.0211673490334074	-0.000833839607332983	-4.33614012228887	1.69323360024537e-05	0.000129862407476446	2.39084166947494	KAT8 regulatory NSL complex subunit 3
ENSG00000103089	FA2H	-0.0870083971979695	0.0126306561681584	-4.33453941426811	1.70523241004692e-05	0.000130659623516765	2.38418746529207	fatty acid 2-hydroxylase
ENSG00000251602	MTA1-DT	-0.0712224157241543	0.00763643226565216	-4.33425846466455	1.70734675281279e-05	0.000130698677647182	2.38301978537304	MTA1 divergent transcript
ENSG00000141753	IGFBP4	0.282105945119504	0.00575535529031077	4.33300002044093	1.71684819770417e-05	0.000131189258848462	2.37779032534956	insulin like growth factor binding protein 4
ENSG00000130702	LAMA5	0.160046845798219	-0.0082881575999055	4.33298304995096	1.71697667197618e-05	0.000131189258848462	2.37771981430175	laminin subunit alpha 5
ENSG00000287769	LOC124902204	-0.0680156149687674	0.00448364796719178	-4.33250159382591	1.72062534060797e-05	0.000131284279271628	2.37571951023103	uncharacterized LOC124902204
ENSG00000116903	EXOC8	-0.0557345763752949	0.00520535871455065	-4.3323937081975	1.72144395656352e-05	0.000131284279271628	2.37527130685079	exocyst complex component 8
ENSG00000088280	ASAP3	0.0610354545894921	-0.00919040570689204	4.33122963614503	1.73030041328964e-05	0.000131836266288532	2.37043591749088	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3
ENSG00000271646	IRF2-DT	-0.0889278522196511	0.00888769897183475	-4.32919302142872	1.74590010375976e-05	0.000132823836787678	2.36197904891031	IRF2 divergent transcript
ENSG00000239763	NA	-0.103221916108543	0.0058032640273573	-4.32911201146135	1.7465233787551e-05	0.000132823836787678	2.36164273928215	NA
ENSG00000130023	ERMARD	-0.0455853000329995	0.000823346931650819	-4.32876203375695	1.74921848262002e-05	0.00013290470653862	2.36018988889238	ER membrane associated RNA degradation
ENSG00000102890	ELMO3	0.0482145475061569	-0.0018788387124072	4.32655163519135	1.76633228514479e-05	0.000134079929753069	2.35101648908637	engulfment and cell motility 3
ENSG00000049449	RCN1	0.10740472126417	-0.0253736642121673	4.32561524852084	1.7736302904929e-05	0.000134508554153302	2.34713170886895	reticulocalbin 1
ENSG00000100368	CSF2RB	0.111149729462815	0.00273997588579866	4.32489260609725	1.7792820965048e-05	0.000134780237373218	2.34413422835995	colony stimulating factor 2 receptor subunit beta
ENSG00000143376	SNX27	-0.0336482175894878	-0.000366400972225366	-4.32473433575077	1.78052222729997e-05	0.000134780237373218	2.34347779464948	sorting nexin 27
ENSG00000006831	ADIPOR2	-0.0787989165910446	0.0117732860523247	-4.32358782121647	1.78953044879166e-05	0.00013533635566767	2.33872324623559	adiponectin receptor 2
ENSG00000088812	ATRN	-0.0445247518702316	0.00523974144445141	-4.32284315518899	1.79540462532773e-05	0.000135654644464697	2.33563578204503	attractin
ENSG00000105676	ARMC6	-0.0436625633187289	0.00405456011093395	-4.32259596410937	1.79735861958108e-05	0.000135676422210268	2.33461101222312	armadillo repeat containing 6
ENSG00000065154	OAT	-0.0423322868382512	0.0053195934681893	-4.32199330420287	1.80213103663436e-05	0.000135837938446243	2.33211282097956	ornithine aminotransferase
ENSG00000062725	APPBP2	-0.0336483477111908	-0.00297033833430229	-4.32190469055313	1.80283378097469e-05	0.000135837938446243	2.33174552062834	amyloid beta precursor protein binding protein 2
ENSG00000278540	ACACA	-0.0320390069182515	0.0027706664236995	-4.32100952817358	1.8099474942588e-05	0.000136247895940277	2.32803550231803	acetyl-CoA carboxylase alpha
ENSG00000166847	DCTN5	-0.0595534559269414	0.00467372681002093	-4.32010054011965	1.81719850437732e-05	0.000136667422143613	2.3242689228376	dynactin subunit 5
ENSG00000128039	SRD5A3	-0.0803379625364276	0.0087532260700817	-4.31978594390534	1.81971449842267e-05	0.000136730392893474	2.32296550214772	steroid 5 alpha-reductase 3
ENSG00000139531	SUOX	-0.0577080439587338	0.00332279859729563	-4.31741491749128	1.83878416714529e-05	0.000138035917432243	2.31314484565986	sulfite oxidase
ENSG00000136891	TEX10	-0.022943428155505	0.00309659076103632	-4.31604171474538	1.84991565933225e-05	0.000138743674449918	2.30745943718337	testis expressed 10
ENSG00000104856	RELB	0.11134207099487	0.00234484143930687	4.31519521910085	1.8568095728636e-05	0.000138919298500331	2.30395557758927	RELB proto-oncogene, NF-kB subunit
ENSG00000128242	GAL3ST1	-0.0757705904928532	0.0118667092764099	-4.3151288362803	1.85735123480604e-05	0.000138919298500331	2.30368082964002	galactose-3-O-sulfotransferase 1
ENSG00000136738	STAM	-0.0319699839894863	0.00184899684717974	-4.31512604105329	1.85737404624752e-05	0.000138919298500331	2.30366926072676	signal transducing adaptor molecule
ENSG00000115963	RND3	0.09532496668437	0.00364422580210066	4.31454289525171	1.86213886856846e-05	0.000139147899857707	2.30125588522567	Rho family GTPase 3
ENSG00000148175	STOM	0.15760295436349	-0.00833556862654538	4.31340450352704	1.87147420015117e-05	0.000139717299360507	2.29654548324753	stomatin
ENSG00000119048	UBE2B	0.0511485629290834	-0.00964995915246365	4.31250501694185	1.87888198760401e-05	0.000140141884514969	2.29282444250653	ubiquitin conjugating enzyme E2 B
ENSG00000013293	SLC7A14	-0.065978556316518	0.010036201092933	-4.31033801105254	1.89684367134004e-05	0.000141352165627306	2.2838628630597	solute carrier family 7 member 14
ENSG00000166432	ZMAT1	-0.0614817480026347	-0.000137785896447676	-4.30907178285401	1.90741483413925e-05	0.000141930033832067	2.27862838069503	zinc finger matrin-type 1
ENSG00000170871	KIAA0232	-0.0502916536689199	0.00722275743051892	-4.30889064273037	1.90893168170441e-05	0.000141930033832067	2.27787968074425	KIAA0232
ENSG00000008517	IL32	0.135247478391888	-0.00083793797854671	4.30878392425297	1.90982586961258e-05	0.000141930033832067	2.27743859896577	interleukin 32
ENSG00000138080	EMILIN1	0.151990791602146	-0.0203679787205091	4.3082961591573	1.913917918444e-05	0.000142053831240218	2.27542273125709	elastin microfibril interfacer 1
ENSG00000111581	NUP107	-0.0288684716633095	0.00275636335023812	-4.30816974453051	1.91497982445377e-05	0.000142053831240218	2.2749003115972	nucleoporin 107
ENSG00000205927	OLIG2	-0.107514573517756	0.010105019896349	-4.30598157794057	1.9334502052224e-05	0.000143293466074035	2.26585980450376	oligodendrocyte transcription factor 2
ENSG00000185896	LAMP1	-0.0579039978743449	0.00754283670436042	-4.30573179432495	1.93556941967582e-05	0.000143320117484178	2.26482808724828	lysosomal associated membrane protein 1
ENSG00000154122	ANKH	-0.0303266497866193	0.00375313057169488	-4.30480048550958	1.94349039594998e-05	0.000143775924387035	2.26098186467186	ANKH inorganic pyrophosphate transport regulator
ENSG00000142534	RPS11	0.0358695149141096	-0.00533613881364032	4.30446363902541	1.94636295911519e-05	0.00014385777043551	2.25959091143541	ribosomal protein S11
ENSG00000288740	NA	-0.0909688890163616	0.000700323475192662	-4.30422185033566	1.94842738587427e-05	0.000143879792003136	2.25859254717375	NA
ENSG00000245556	SCAMP1-AS1	-0.0372116880245463	0.00136112193164454	-4.30285263652887	1.96015742460879e-05	0.000144614875212306	2.25293995265171	SCAMP1 antisense RNA 1
ENSG00000137558	PI15	0.145027828660353	0.000379315922431866	4.30037525373584	1.98155267847217e-05	0.000146061054897338	2.24271674925077	peptidase inhibitor 15
ENSG00000127954	STEAP4	0.101018341100437	-0.00098699680776045	4.29774102520322	2.00454696583379e-05	0.000147622378270491	2.23185238200005	STEAP4 metalloreductase
ENSG00000077238	IL4R	0.175102400484209	0.00816464679977974	4.29679269931446	2.01288712098705e-05	0.000148102670284006	2.22794272856675	interleukin 4 receptor
ENSG00000273559	CWC25	0.0315792509882753	-0.00149430037651698	4.29555419371832	2.02382917896894e-05	0.000148736230023896	2.22283797695596	CWC25 spliceosome associated protein
ENSG00000134802	SLC43A3	0.0713764558795519	-0.00484442549019767	4.29540510960998	2.02515014237571e-05	0.000148736230023896	2.22222359000927	solute carrier family 43 member 3
ENSG00000167118	URM1	-0.043639420140826	0.00790288331678476	-4.29477554848957	2.03073746520046e-05	0.000149012222108628	2.21962934208102	ubiquitin related modifier 1
ENSG00000122986	HVCN1	0.0513057480339916	-0.0077548245860893	4.29250682595304	2.05099456224048e-05	0.000150363192704308	2.21028353038656	hydrogen voltage gated channel 1
ENSG00000231160	NA	-0.046561512982259	0.00655742584417007	-4.29073946072005	2.06690860712466e-05	0.000151393620548834	2.2030062388465	NA
ENSG00000170379	TCAF2	0.0713377154815026	0.00046422839921509	4.2883766898455	2.08836808996709e-05	0.000152828015209182	2.19328171564971	TRPM8 channel associated factor 2
ENSG00000168090	COPS6	-0.0292285344739234	0.00209964260990985	-4.28790994313134	2.09263231758221e-05	0.000153002605266671	2.19136130936055	COP9 signalosome subunit 6
ENSG00000179988	PSTK	-0.0391054110512672	0.00372561684660602	-4.28731136754407	2.09811310487625e-05	0.000153232437205554	2.18889878767856	phosphoseryl-tRNA kinase
ENSG00000164576	SAP30L	-0.0429062969091264	-0.00108697997357097	-4.28715595435982	2.09953836613134e-05	0.000153232437205554	2.18825947550813	SAP30 like
ENSG00000163235	TGFA	-0.0499198844458219	0.00670216786360732	-4.28536337089273	2.11604470281145e-05	0.000154298872913153	2.18088702943835	transforming growth factor alpha
ENSG00000197601	FAR1	-0.0667812885370034	0.00229409448769315	-4.28305605628656	2.13747309681882e-05	0.000155721989030315	2.1714018960776	fatty acyl-CoA reductase 1
ENSG00000267185	NA	-0.0795269807140718	-0.00198522968583165	-4.28201015909929	2.14725457145939e-05	0.000156294803257701	2.16710390435918	NA
ENSG00000185112	FAM43A	0.110255176485798	-0.00529848943353991	4.28087246647119	2.15794303608627e-05	0.000156932553829667	2.16242981228151	family with sequence similarity 43 member A
ENSG00000213639	PPP1CB	0.0774084815892241	-0.0122977346021627	4.28058581700106	2.16064406464702e-05	0.000156988812725691	2.16125232713042	protein phosphatase 1 catalytic subunit beta
ENSG00000156030	MIDEAS	0.0444278204713693	0.000270966463981476	4.27946008962237	2.17128276575483e-05	0.000157621195428459	2.15662883567728	mitotic deacetylase associated SANT domain protein
ENSG00000176248	ANAPC2	-0.0393484815483332	0.00541943225107575	-4.27843018618912	2.18105964933896e-05	0.000158159938815562	2.15239990715987	anaphase promoting complex subunit 2
ENSG00000082996	RNF13	-0.056858956251546	0.000800336070813008	-4.27826961454286	2.18258773761438e-05	0.000158159938815562	2.15174066373455	ring finger protein 13
ENSG00000157557	ETS2	0.215043895605699	0.0114724396902569	4.27254965071303	2.23769328523653e-05	0.000162008993851125	2.12827196169316	ETS proto-oncogene 2, transcription factor
ENSG00000173762	CD7	0.118731583887888	0.0101893975684652	4.27150849785049	2.2478653995233e-05	0.000162600920773688	2.12400334882639	CD7 molecule
ENSG00000288752	NA	-0.13047102317102	-0.0119520701594461	-4.2708124331452	2.25469057511207e-05	0.000162899977348578	2.12115010614631	NA
ENSG00000243811	APOBEC3D	0.0501762185121973	-0.00728049656818909	4.27051542941297	2.25760882187443e-05	0.000162899977348578	2.11993278980525	apolipoprotein B mRNA editing enzyme catalytic subunit 3D
ENSG00000173456	RNF26	-0.0842944611043403	0.0131151905686961	-4.27047567714262	2.25799968602264e-05	0.000162899977348578	2.11976986494564	ring finger protein 26
ENSG00000100336	APOL4	0.13923135832611	-0.00711065561557186	4.26865352555534	2.27598545375022e-05	0.000164052225847748	2.11230330180543	apolipoprotein L4
ENSG00000216866	RPS2P55	0.104799632851448	-0.0130854907586582	4.26733443767545	2.28909086407408e-05	0.000164850973367669	2.10689999703879	ribosomal protein S2 pseudogene 55
ENSG00000042445	RETSAT	-0.05118316159735	0.0032024004443972	-4.26490059942558	2.31346072643842e-05	0.000166458812869619	2.0969345324026	retinol saturase
ENSG00000123609	NMI	0.0789103648910658	-0.0100771230826304	4.25973682914719	2.36598732552422e-05	0.000170087967929345	2.07580896928881	N-myc and STAT interactor
ENSG00000130164	LDLR	0.149353837442028	-0.000938562367884647	4.25690022122211	2.39532378778152e-05	0.00017204508158272	2.06421434913442	low density lipoprotein receptor
ENSG00000074582	BCS1L	-0.059151610170031	0.00219044203477766	-4.25532624972075	2.41175127416488e-05	0.000173072371172449	2.05778388804326	BCS1 ubiquinol-cytochrome c reductase complex chaperone
ENSG00000078902	TOLLIP	-0.0410440725591459	0.000957335934995486	-4.25480121206219	2.4172549330172e-05	0.000173314625259024	2.05563934490213	toll interacting protein
ENSG00000197798	FAM118B	-0.0329513704849212	0.000579743628806742	-4.25381326665785	2.42764347065761e-05	0.000173906385826792	2.05160470742421	family with sequence similarity 118 member B
ENSG00000130559	CAMSAP1	-0.0255765202613496	0.00207238312260791	-4.25289095430338	2.43738027655215e-05	0.000174450460039695	2.04783890341163	calmodulin regulated spectrin associated protein 1
ENSG00000181915	ADO	-0.0667114274154266	0.00637031284868868	-4.25261217640346	2.44033064343974e-05	0.000174508279989611	2.04670080388003	2-aminoethanethiol dioxygenase
ENSG00000242737	NA	-0.0927960800394054	0.0180943579308949	-4.25038426695859	2.46403176811132e-05	0.000176048585537427	2.03760797939834	NA
ENSG00000007520	TSR3	-0.0591563815061662	0.00432535668890377	-4.25012563562383	2.46679733845909e-05	0.000176091711847057	2.03655271152348	TSR3 ribosome maturation factor
ENSG00000132854	KANK4	-0.0684379532784384	0.0105884061628047	-4.24921163610276	2.47659455906203e-05	0.000176636275687918	2.0328238944194	KN motif and ankyrin repeat domains 4
ENSG00000105404	RABAC1	-0.0382437268576987	0.00159114743594688	-4.24796866101858	2.48997764736528e-05	0.000177317600789036	2.02775417813282	Rab acceptor 1
ENSG00000221883	ARIH2OS	-0.0620715735569206	0.0062609143516664	-4.24792015056074	2.49050135423766e-05	0.000177317600789036	2.02755634711116	ARIH2 opposite strand lncRNA
ENSG00000162433	AK4	0.0565375577182373	-0.00741078323305548	4.24628172260644	2.50825122646447e-05	0.000178425382004831	2.02087590675859	adenylate kinase 4
ENSG00000064115	TM7SF3	-0.0604655790805213	0.00172083541668289	-4.2459295874257	2.5120817921713e-05	0.00017854193889385	2.01944044631992	transmembrane 7 superfamily member 3
ENSG00000168003	SLC3A2	0.125733271919261	-0.00907564263091646	4.24570280244143	2.51455173689497e-05	0.000178561673034085	2.01851602872476	solute carrier family 3 member 2
ENSG00000129757	CDKN1C	-0.084459677058481	0.0130822692165939	-4.24377362923537	2.53565645023706e-05	0.000179903499888335	2.01065424322203	cyclin dependent kinase inhibitor 1C
ENSG00000204673	AKT1S1	-0.041933303792604	0.00346363120340311	-4.24297707087929	2.54441979037573e-05	0.000180281181861345	2.00740908318449	AKT1 substrate 1
ENSG00000243642	RN7SL526P	-0.117464364875633	0.0135300051926208	-4.24288754649104	2.54540649650764e-05	0.000180281181861345	2.00704439882138	RNA, 7SL, cytoplasmic 526, pseudogene
ENSG00000198538	ZNF28	-0.0383528659283624	-0.00485158341524305	-4.24174898203669	2.55798721942514e-05	0.000181014821044464	2.00240700313038	zinc finger protein 28
ENSG00000198363	ASPH	0.0343837391672363	-0.00647456443892105	4.2406138719777	2.57058877567975e-05	0.000181748659530482	1.99778484508979	aspartate beta-hydroxylase
ENSG00000067221	STOML1	-0.0808173838402073	0.0113483578566532	-4.23864949339137	2.59253651828063e-05	0.000183141456560241	1.98978866820258	stomatin like 1
ENSG00000165688	PMPCA	-0.03516356056416	0.00315807300368108	-4.23788830045167	2.6010891600289e-05	0.000183586405619024	1.98669110386277	peptidase, mitochondrial processing subunit alpha
ENSG00000125657	TNFSF9	0.10308058700415	0.00835270579402516	4.23729105720741	2.6078185151305e-05	0.000183852335982482	1.98426107621953	TNF superfamily member 9
ENSG00000101265	RASSF2	-0.0932544601497324	0.0111920556957215	-4.23692478495878	2.61195364399856e-05	0.000183852335982482	1.98277096928745	Ras association domain family member 2
ENSG00000069702	TGFBR3	0.0380412491375384	-0.00104237551384974	4.23681537608167	2.61319005691132e-05	0.000183852335982482	1.98232588424587	transforming growth factor beta receptor 3
ENSG00000146830	GIGYF1	-0.0488974919754622	-0.00173492711522473	-4.23675382497539	2.61388588173989e-05	0.000183852335982482	1.98207549363445	GRB10 interacting GYF protein 1
ENSG00000138801	PAPSS1	-0.0450617946534053	0.00622300953293932	-4.23592193443954	2.62330760717173e-05	0.000184355827958704	1.97869168971102	3'-phosphoadenosine 5'-phosphosulfate synthase 1
ENSG00000109576	AADAT	-0.0270200158847604	0.000842442106001768	-4.23531089516533	2.63024865675722e-05	0.000184684269907652	1.97620662102015	aminoadipate aminotransferase
ENSG00000112183	RBM24	0.0727753811619339	0.0101436797303752	4.23385961529208	2.64680459244323e-05	0.00018568667877218	1.97030568706067	RNA binding motif protein 24
ENSG00000169241	SLC50A1	0.0692531977021586	-0.00100469301129815	4.23360483285812	2.64972133611741e-05	0.000185731327733875	1.96926993316725	solute carrier family 50 member 1
ENSG00000249673	NA	-0.0444426794904949	0.00836672394164818	-4.23171818248046	2.67141521747749e-05	0.00018709094536848	1.96160205944891	NA
ENSG00000146469	VIP	0.0451575150845432	-0.00502726015662045	4.23139270505853	2.67517484229502e-05	0.000187193291155438	1.96027955428524	vasoactive intestinal peptide
ENSG00000198520	ARMH1	0.0366455425341005	-0.00164557962897027	4.22987416525761	2.69278241985122e-05	0.000188261974356259	1.95411057295814	armadillo like helical domain containing 1
ENSG00000104142	VPS18	-0.0667686496604571	0.0126066130081904	-4.22967756021254	2.6950701301338e-05	0.000188261974356259	1.95331202883244	VPS18 core subunit of CORVET and HOPS complexes
ENSG00000183828	NUDT14	-0.0897249822968699	0.0155165103253893	-4.22854861253581	2.70824255039488e-05	0.000189020013478717	1.94872729736741	nudix hydrolase 14
ENSG00000116133	DHCR24	-0.101049566936626	0.0134759642738816	-4.22813970514311	2.71302875238062e-05	0.00018919194510394	1.94706698199784	24-dehydrocholesterol reductase
ENSG00000123329	ARHGAP9	0.118034851630828	0.00446414315231669	4.2277880969321	2.71715072173562e-05	0.000189282009786429	1.94563944358167	Rho GTPase activating protein 9
ENSG00000261467	NA	0.129017039808361	0.021331924026021	4.22763323448322	2.71896809637964e-05	0.000189282009786429	1.94501073355128	NA
ENSG00000272573	MUSTN1	0.214459045945234	0.0162018359191838	4.22404128185452	2.76144768627504e-05	0.00019207507604364	1.93043423047115	musculoskeletal, embryonic nuclear protein 1
