ID Description GeneRatio BgRatio RichFactor FoldEnrichment zScore pvalue p.adjust qvalue geneID Count
GOMF_TRANSCRIPTION_COREGULATOR_ACTIVITY GOMF_TRANSCRIPTION_COREGULATOR_ACTIVITY 86/966 459/11149 0.187363834422658 2.16244243268966 7.83318017629343 2.95754611961318e-12 2.37343076098958e-08 2.05315964829989e-08 ENSG00000005339/ENSG00000055609/ENSG00000061273/ENSG00000064393/ENSG00000065526/ENSG00000070476/ENSG00000072110/ENSG00000080503/ENSG00000080603/ENSG00000085185/ENSG00000089280/ENSG00000089902/ENSG00000099917/ENSG00000100207/ENSG00000100393/ENSG00000101577/ENSG00000101849/ENSG00000104885/ENSG00000105204/ENSG00000108175/ENSG00000108509/ENSG00000112983/ENSG00000113300/ENSG00000116128/ENSG00000116525/ENSG00000116580/ENSG00000117713/ENSG00000119772/ENSG00000120733/ENSG00000124151/ENSG00000124422/ENSG00000124496/ENSG00000127511/ENSG00000129465/ENSG00000129993/ENSG00000130522/ENSG00000130726/ENSG00000132326/ENSG00000132471/ENSG00000132522/ENSG00000133639/ENSG00000133884/ENSG00000134250/ENSG00000136504/ENSG00000137486/ENSG00000139613/ENSG00000140464/ENSG00000141027/ENSG00000141867/ENSG00000142599/ENSG00000143164/ENSG00000148400/ENSG00000153814/ENSG00000156030/ENSG00000159388/ENSG00000160741/ENSG00000161021/ENSG00000164190/ENSG00000165671/ENSG00000166135/ENSG00000167548/ENSG00000168066/ENSG00000168137/ENSG00000169057/ENSG00000169375/ENSG00000169951/ENSG00000171148/ENSG00000171206/ENSG00000171720/ENSG00000172493/ENSG00000172943/ENSG00000173039/ENSG00000173120/ENSG00000173473/ENSG00000173681/ENSG00000175221/ENSG00000179833/ENSG00000180182/ENSG00000183864/ENSG00000184402/ENSG00000184634/ENSG00000196588/ENSG00000197724/ENSG00000198646/ENSG00000198728/ENSG00000204209 86
HP_HYPERACTIVITY HP_HYPERACTIVITY 74/966 414/11149 0.178743961352657 2.06295696182275 6.78834643970758 9.94362954660553e-10 2.70168700255502e-06 2.33712094203645e-06 ENSG00000005339/ENSG00000010818/ENSG00000033627/ENSG00000039650/ENSG00000048740/ENSG00000065526/ENSG00000068024/ENSG00000079432/ENSG00000080503/ENSG00000080603/ENSG00000084463/ENSG00000085185/ENSG00000085224/ENSG00000092847/ENSG00000100207/ENSG00000100354/ENSG00000100393/ENSG00000100888/ENSG00000101126/ENSG00000101846/ENSG00000101849/ENSG00000101986/ENSG00000103197/ENSG00000105568/ENSG00000105711/ENSG00000106144/ENSG00000106683/ENSG00000108175/ENSG00000116539/ENSG00000117713/ENSG00000120071/ENSG00000120733/ENSG00000122390/ENSG00000123908/ENSG00000124782/ENSG00000126012/ENSG00000132024/ENSG00000132466/ENSG00000132510/ENSG00000133884/ENSG00000139613/ENSG00000141867/ENSG00000142599/ENSG00000143442/ENSG00000143569/ENSG00000143614/ENSG00000144711/ENSG00000147010/ENSG00000147133/ENSG00000156983/ENSG00000164190/ENSG00000165102/ENSG00000165671/ENSG00000165699/ENSG00000166311/ENSG00000167522/ENSG00000167632/ENSG00000167978/ENSG00000168137/ENSG00000169057/ENSG00000169375/ENSG00000170248/ENSG00000170921/ENSG00000171206/ENSG00000176986/ENSG00000178188/ENSG00000182606/ENSG00000184634/ENSG00000186501/ENSG00000187605/ENSG00000196712/ENSG00000204406/ENSG00000263001/ENSG00000272333 74
GOMF_TRANSCRIPTION_COACTIVATOR_ACTIVITY GOMF_TRANSCRIPTION_COACTIVATOR_ACTIVITY 54/966 261/11149 0.206896551724138 2.38787748982652 6.98789709491495 1.00997644955328e-09 2.70168700255502e-06 2.33712094203645e-06 ENSG00000005339/ENSG00000055609/ENSG00000064393/ENSG00000070476/ENSG00000072110/ENSG00000080503/ENSG00000080603/ENSG00000089280/ENSG00000100207/ENSG00000100393/ENSG00000101577/ENSG00000104885/ENSG00000105204/ENSG00000108175/ENSG00000108509/ENSG00000112983/ENSG00000113300/ENSG00000116128/ENSG00000116525/ENSG00000117713/ENSG00000124151/ENSG00000124422/ENSG00000124496/ENSG00000129465/ENSG00000130522/ENSG00000130726/ENSG00000132326/ENSG00000132471/ENSG00000132522/ENSG00000134250/ENSG00000137486/ENSG00000139613/ENSG00000140464/ENSG00000141867/ENSG00000142599/ENSG00000143164/ENSG00000148400/ENSG00000160741/ENSG00000161021/ENSG00000167548/ENSG00000171148/ENSG00000171206/ENSG00000173039/ENSG00000173473/ENSG00000175221/ENSG00000179833/ENSG00000180182/ENSG00000184402/ENSG00000184634/ENSG00000196588/ENSG00000197724/ENSG00000198646/ENSG00000198728/ENSG00000204209 54
GOMF_HISTONE_MODIFYING_ACTIVITY GOMF_HISTONE_MODIFYING_ACTIVITY 40/966 183/11149 0.218579234972678 2.52271210218466 6.39688281424315 3.11901478872211e-08 6.25752341987374e-05 5.41313224516377e-05 ENSG00000005339/ENSG00000055609/ENSG00000061273/ENSG00000068024/ENSG00000068903/ENSG00000072062/ENSG00000096070/ENSG00000100393/ENSG00000100429/ENSG00000104885/ENSG00000116539/ENSG00000116731/ENSG00000120733/ENSG00000122390/ENSG00000122728/ENSG00000124151/ENSG00000124422/ENSG00000126012/ENSG00000132510/ENSG00000136504/ENSG00000137486/ENSG00000139718/ENSG00000143379/ENSG00000147133/ENSG00000147548/ENSG00000156983/ENSG00000163840/ENSG00000164663/ENSG00000165097/ENSG00000165671/ENSG00000167548/ENSG00000168137/ENSG00000171720/ENSG00000172943/ENSG00000173120/ENSG00000181555/ENSG00000196591/ENSG00000197724/ENSG00000253729/ENSG00000272333 40
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT 67/966 395/11149 0.169620253164557 1.95765652435988 5.96860000402846 5.4122874590301e-08 8.68672137174331e-05 7.51453385101127e-05 ENSG00000007516/ENSG00000047579/ENSG00000051382/ENSG00000061938/ENSG00000061987/ENSG00000064666/ENSG00000068400/ENSG00000072062/ENSG00000074054/ENSG00000075624/ENSG00000075785/ENSG00000076944/ENSG00000077044/ENSG00000084093/ENSG00000100599/ENSG00000101199/ENSG00000101307/ENSG00000103197/ENSG00000103653/ENSG00000105329/ENSG00000105879/ENSG00000107331/ENSG00000108306/ENSG00000110395/ENSG00000111540/ENSG00000113615/ENSG00000123338/ENSG00000125730/ENSG00000127946/ENSG00000128340/ENSG00000128891/ENSG00000131725/ENSG00000133246/ENSG00000135596/ENSG00000136044/ENSG00000137486/ENSG00000138674/ENSG00000140992/ENSG00000141522/ENSG00000142197/ENSG00000144711/ENSG00000145016/ENSG00000147065/ENSG00000148356/ENSG00000148400/ENSG00000150961/ENSG00000162341/ENSG00000166311/ENSG00000168961/ENSG00000170248/ENSG00000175220/ENSG00000176986/ENSG00000176994/ENSG00000177951/ENSG00000182389/ENSG00000183049/ENSG00000185236/ENSG00000185359/ENSG00000185722/ENSG00000186635/ENSG00000188021/ENSG00000196961/ENSG00000198053/ENSG00000204842/ENSG00000220205/ENSG00000221823/ENSG00000244731 67
HP_HYPERTRICHOSIS HP_HYPERTRICHOSIS 46/966 237/11149 0.194092827004219 2.24010448061081 5.94332449123399 1.34967626617668e-07 0.000180519200601131 0.00015615991184974 ENSG00000005339/ENSG00000010404/ENSG00000010818/ENSG00000063169/ENSG00000065526/ENSG00000075624/ENSG00000080503/ENSG00000080603/ENSG00000084463/ENSG00000100393/ENSG00000103489/ENSG00000106144/ENSG00000110400/ENSG00000116539/ENSG00000117713/ENSG00000130699/ENSG00000132510/ENSG00000133884/ENSG00000134250/ENSG00000135317/ENSG00000138834/ENSG00000139613/ENSG00000140443/ENSG00000140854/ENSG00000141867/ENSG00000143569/ENSG00000143970/ENSG00000147133/ENSG00000164190/ENSG00000165102/ENSG00000167522/ENSG00000167548/ENSG00000167632/ENSG00000168137/ENSG00000169926/ENSG00000171206/ENSG00000171634/ENSG00000172943/ENSG00000175115/ENSG00000178691/ENSG00000198712/ENSG00000198786/ENSG00000198886/ENSG00000198888/ENSG00000204406/ENSG00000215421 46
HP_REDUCED_ATTENTION_REGULATION HP_REDUCED_ATTENTION_REGULATION 65/966 390/11149 0.166666666666667 1.9235679779158 5.71826644578907 1.68390876491952e-07 0.000193048111978273 0.00016699816999465 ENSG00000005339/ENSG00000033627/ENSG00000039650/ENSG00000048740/ENSG00000065526/ENSG00000068024/ENSG00000079432/ENSG00000080503/ENSG00000080603/ENSG00000084463/ENSG00000085185/ENSG00000092847/ENSG00000100299/ENSG00000100354/ENSG00000100393/ENSG00000100888/ENSG00000101126/ENSG00000101846/ENSG00000101849/ENSG00000101986/ENSG00000103197/ENSG00000105711/ENSG00000106144/ENSG00000106683/ENSG00000108175/ENSG00000110395/ENSG00000120733/ENSG00000122390/ENSG00000123908/ENSG00000124782/ENSG00000127511/ENSG00000132024/ENSG00000132466/ENSG00000132510/ENSG00000141867/ENSG00000142599/ENSG00000143442/ENSG00000143569/ENSG00000144711/ENSG00000147010/ENSG00000147133/ENSG00000156983/ENSG00000164190/ENSG00000165671/ENSG00000165699/ENSG00000166311/ENSG00000167522/ENSG00000167978/ENSG00000168137/ENSG00000169375/ENSG00000170921/ENSG00000176986/ENSG00000178188/ENSG00000182606/ENSG00000184634/ENSG00000187605/ENSG00000196712/ENSG00000197746/ENSG00000198712/ENSG00000198786/ENSG00000198886/ENSG00000198888/ENSG00000204406/ENSG00000263001/ENSG00000272333 65
HP_INCREASED_BODY_WEIGHT HP_INCREASED_BODY_WEIGHT 53/966 296/11149 0.179054054054054 2.0665358681663 5.72790215872889 2.38663775721724e-07 0.000239409600020854 0.000207103631695364 ENSG00000005339/ENSG00000032444/ENSG00000039650/ENSG00000044446/ENSG00000054654/ENSG00000055609/ENSG00000065526/ENSG00000068024/ENSG00000072062/ENSG00000079805/ENSG00000085224/ENSG00000087460/ENSG00000090686/ENSG00000100207/ENSG00000100393/ENSG00000100888/ENSG00000101126/ENSG00000103489/ENSG00000105204/ENSG00000106683/ENSG00000116539/ENSG00000119772/ENSG00000124222/ENSG00000124782/ENSG00000130939/ENSG00000130940/ENSG00000131653/ENSG00000138834/ENSG00000140443/ENSG00000141867/ENSG00000142599/ENSG00000143387/ENSG00000143442/ENSG00000147010/ENSG00000147133/ENSG00000148842/ENSG00000156304/ENSG00000157933/ENSG00000164190/ENSG00000165671/ENSG00000167548/ENSG00000167632/ENSG00000167978/ENSG00000169057/ENSG00000169375/ENSG00000169379/ENSG00000171634/ENSG00000176986/ENSG00000177666/ENSG00000178188/ENSG00000178951/ENSG00000181555/ENSG00000263001 53
HP_RESTRICTED_OR_REPETITIVE_BEHAVIORS_OR_INTERESTS HP_RESTRICTED_OR_REPETITIVE_BEHAVIORS_OR_INTERESTS 43/966 224/11149 0.191964285714286 2.21553811742088 5.66019039310468 4.74640200391898e-07 0.000351505531648238 0.000304073321032317 ENSG00000005339/ENSG00000030582/ENSG00000048740/ENSG00000063169/ENSG00000065526/ENSG00000068024/ENSG00000079432/ENSG00000080503/ENSG00000085185/ENSG00000085224/ENSG00000090061/ENSG00000092847/ENSG00000100207/ENSG00000100393/ENSG00000100888/ENSG00000101126/ENSG00000103197/ENSG00000116539/ENSG00000122390/ENSG00000130699/ENSG00000130939/ENSG00000130940/ENSG00000132510/ENSG00000133884/ENSG00000142599/ENSG00000143442/ENSG00000143569/ENSG00000156983/ENSG00000157933/ENSG00000160877/ENSG00000164190/ENSG00000165699/ENSG00000167632/ENSG00000168137/ENSG00000169057/ENSG00000170921/ENSG00000171206/ENSG00000178188/ENSG00000185236/ENSG00000186501/ENSG00000196338/ENSG00000204406/ENSG00000220205 43
HP_THIN_UPPER_LIP_VERMILION HP_THIN_UPPER_LIP_VERMILION 50/966 279/11149 0.17921146953405 2.0683526644256 5.56610171533621 5.10113143712572e-07 0.000351505531648238 0.000304073321032317 ENSG00000005339/ENSG00000010818/ENSG00000065526/ENSG00000065883/ENSG00000075624/ENSG00000080503/ENSG00000080603/ENSG00000085224/ENSG00000086062/ENSG00000090061/ENSG00000092847/ENSG00000100207/ENSG00000100354/ENSG00000100393/ENSG00000101126/ENSG00000106144/ENSG00000117713/ENSG00000120733/ENSG00000123908/ENSG00000126012/ENSG00000127054/ENSG00000132466/ENSG00000133884/ENSG00000138834/ENSG00000139613/ENSG00000140443/ENSG00000140854/ENSG00000143442/ENSG00000143569/ENSG00000143614/ENSG00000143970/ENSG00000147133/ENSG00000151148/ENSG00000156515/ENSG00000156983/ENSG00000164190/ENSG00000167522/ENSG00000167548/ENSG00000167632/ENSG00000167978/ENSG00000168137/ENSG00000169375/ENSG00000170248/ENSG00000171634/ENSG00000175115/ENSG00000184634/ENSG00000204406/ENSG00000215421/ENSG00000253729/ENSG00000257923 50
