Gene	Value
ENSG00000269732	0.0245252466837037
ENSG00000198744	0.498698598563985
ENSG00000177757	0.498193943675141
ENSG00000288531	0.138968381769972
ENSG00000187961	0.0417817813199934
ENSG00000187608	-0.575280315492569
ENSG00000224969	0.0513995673384903
ENSG00000176022	0.161960470945901
ENSG00000107404	0.164213844002312
ENSG00000162576	0.0674102642675795
ENSG00000205116	0.194437779580379
ENSG00000225285	0.10206916901434
ENSG00000179403	-0.0481962852350024
ENSG00000205090	0.0365472303613444
ENSG00000160075	0.130296904294267
ENSG00000228594	0.132757004875875
ENSG00000272106	-0.0147140650109969
ENSG00000248333	0.0224494399903412
ENSG00000008130	0.0886720240688697
ENSG00000067606	0.0427789494663883
ENSG00000157933	0.105177905451806
ENSG00000157916	0.00264104623609484
ENSG00000157911	0.0362777993671963
ENSG00000149527	-0.283848726424115
ENSG00000157881	-0.0944935312231762
ENSG00000197921	-0.0733540067938404
ENSG00000272449	0.16278500847301
ENSG00000177133	-0.671941686917231
ENSG00000287828	-0.0272024948942785
ENSG00000130764	0.00377686807710994
ENSG00000116198	0.0610890342100555
ENSG00000233304	0.0390905925112991
ENSG00000131697	-0.0857278426122603
ENSG00000069424	0.109470983737627
ENSG00000116237	0.129273328267435
ENSG00000162413	-0.116673764212527
ENSG00000041988	0.0958900645643532
ENSG00000269978	0.103607972821549
ENSG00000049245	0.115523053111094
ENSG00000269925	-0.0909321818502469
ENSG00000049246	-0.0154842973226246
ENSG00000116285	-0.284140481855
ENSG00000074800	-0.22677286352088
ENSG00000230679	0.250242336124503
ENSG00000049239	-0.0201298298225414
ENSG00000171621	0.0904965132658623
ENSG00000171612	-0.00630246086216971
ENSG00000178585	0.183276112277368
ENSG00000130939	-0.0211052051778475
ENSG00000054523	0.0696934237927368
ENSG00000175279	-0.0373099263454082
ENSG00000120948	-0.151627973059227
ENSG00000204624	-0.269474824924242
ENSG00000284708	-0.0552506792784284
ENSG00000116661	-0.114975172169985
ENSG00000116663	0.0625923455932232
ENSG00000116670	0.431523514323204
ENSG00000177674	-0.00321028492601639
ENSG00000083444	0.0663251541232898
ENSG00000028137	0.331036232229653
ENSG00000162496	-0.164968693382551
ENSG00000162493	0.233578423042649
ENSG00000116731	0.0539085620880302
ENSG00000132906	0.0504970736595277
ENSG00000116138	-0.104430349572988
ENSG00000116771	-0.0324939028604795
ENSG00000271742	-0.119401684914263
ENSG00000116786	0.108208371002382
ENSG00000162458	0.331095826065528
ENSG00000233954	-0.256272283648839
ENSG00000179743	-0.0195793384939361
ENSG00000065526	0.00595662508590417
ENSG00000183888	0.204478648773382
ENSG00000173641	0.106635036362318
ENSG00000185519	0.367752215476605
ENSG00000142627	0.155512428029658
ENSG00000142632	0.100559539611883
ENSG00000288398	0.264567323798729
ENSG00000055070	0.0763594120822401
ENSG00000157191	-0.0418304896655151
ENSG00000080947	0.0448662505657943
ENSG00000261135	0.290318564037993
ENSG00000219481	-0.077965644039022
ENSG00000117115	-0.163549136744058
ENSG00000179051	0.0707108873557493
ENSG00000074964	0.0588926487600302
ENSG00000117154	0.116331460231324
ENSG00000280222	-0.140994095696708
ENSG00000159423	-0.381448017222164
ENSG00000169991	-0.170224809691432
ENSG00000053372	0.169409714224587
ENSG00000162482	-0.365305375092121
ENSG00000173436	0.250791078721572
ENSG00000183114	0.176530684227667
ENSG00000158825	0.183479965845817
ENSG00000244038	-0.0635341278480197
ENSG00000127483	-0.101776552228861
ENSG00000075151	-0.00448047433060904
ENSG00000117298	0.055224394097649
ENSG00000187952	-0.284820277066726
ENSG00000090686	0.00271930215791031
ENSG00000218510	-0.334247863336964
ENSG00000184677	-0.0467867802631382
ENSG00000173372	-0.28999846924255
ENSG00000159189	-0.146763029418234
ENSG00000173369	-0.209030714967941
ENSG00000261326	-0.239465155017212
ENSG00000249087	0.0151837093045879
ENSG00000088280	-0.0243178715936418
ENSG00000117318	-0.0367509653606324
ENSG00000057757	-0.0365436515154448
ENSG00000011009	0.122238316826741
ENSG00000117308	0.050742969853289
ENSG00000117305	0.0281512100944663
ENSG00000189266	0.0426932888618054
ENSG00000001460	-0.0581566258868362
ENSG00000169504	0.179371745253116
ENSG00000284602	-0.126358126298579
ENSG00000117616	-0.236051419856097
ENSG00000157978	0.147679360599317
ENSG00000117643	-0.187909418332391
ENSG00000162430	0.0266016386119153
ENSG00000228172	-0.0209844496350268
ENSG00000117632	-0.128792504370263
ENSG00000229786	-0.237993964043263
ENSG00000175087	0.00216265499354531
ENSG00000197245	0.579783888002457
ENSG00000236782	0.0329944662358762
ENSG00000130695	-0.0512733368285626
ENSG00000158062	0.0683059903338362
ENSG00000117682	-0.014652522788149
ENSG00000198830	-0.171601901983738
ENSG00000260063	0.117843388164894
ENSG00000117713	-0.130772668838654
ENSG00000204160	0.166301254385093
ENSG00000175793	0.0450877551520632
ENSG00000142751	-0.148393335882049
ENSG00000289554	-0.149573996125371
ENSG00000198746	-0.0983863830265836
ENSG00000253368	0.0864762581195219
ENSG00000158246	0.103159289649888
ENSG00000142784	0.174343482540621
ENSG00000243659	-0.150871856894899
ENSG00000142733	0.138388847223734
ENSG00000142748	0.525664972182679
ENSG00000174950	-0.097303729168398
ENSG00000181773	-0.372322158624008
ENSG00000158195	0.12136771254764
ENSG00000126709	-0.849456886164038
ENSG00000270031	0.214587645142383
ENSG00000130775	-0.158714031037578
ENSG00000158161	-0.002057978032207
ENSG00000130770	-0.0857959801244985
ENSG00000270605	-0.221584561809495
ENSG00000130766	0.226979591713377
ENSG00000130772	0.10145906709435
ENSG00000204138	-0.0129774440560362
ENSG00000180198	0.19859164122182
ENSG00000242125	0.293015431577804
ENSG00000279443	0.120249615034168
ENSG00000180098	0.065553221851715
ENSG00000120656	0.0655699270114517
ENSG00000116329	-0.0244008390768351
ENSG00000277916	-0.000481920362576511
ENSG00000116353	0.0174396399066369
ENSG00000186056	0.0205495527901854
ENSG00000162512	0.0773110281473222
ENSG00000084628	-0.000953970436310833
ENSG00000121766	0.0939232205083411
ENSG00000121769	-0.109360210025767
ENSG00000162517	0.091317854899839
ENSG00000184007	0.124744180577288
ENSG00000084652	0.125017971218012
ENSG00000160050	-0.0363968613656522
ENSG00000183615	0.120277385527784
ENSG00000116478	0.083069062755714
ENSG00000160058	0.0772444876956442
ENSG00000273274	0.0976784145531061
ENSG00000176261	-0.0239290258515316
ENSG00000162522	0.132120197471692
ENSG00000116497	-0.131132351272868
ENSG00000160097	0.0234268676081553
ENSG00000121905	-0.13807537947292
ENSG00000278966	0.161696933315617
ENSG00000004455	-0.0284418404445902
ENSG00000142920	-0.106039629901219
ENSG00000134686	0.148325294417506
ENSG00000121903	0.00877620912934441
ENSG00000235907	0.0712891830215552
ENSG00000163866	0.0350502211857724
ENSG00000189280	-0.0861071883887035
ENSG00000188910	-0.0437650130003756
ENSG00000116544	0.0692920523346013
ENSG00000241014	-0.19424407708708
ENSG00000243749	0.0443418822759197
ENSG00000163867	-0.0243662667315482
ENSG00000116560	-0.407013170218361
ENSG00000126067	-0.0431293322511982
ENSG00000142686	-0.176180158578969
ENSG00000092847	-0.0642386348262381
ENSG00000126070	-0.0237841566347996
ENSG00000116863	-0.0904809504497582
ENSG00000054116	0.015155862328375
ENSG00000116871	0.0246331325948534
ENSG00000054118	-0.130780156133336
ENSG00000196182	0.220659392319971
ENSG00000181817	0.26215086230434
ENSG00000116898	0.138803763422106
ENSG00000163874	-0.215084697166049
ENSG00000163877	-0.0670379957223982
ENSG00000134697	0.179629453331783
ENSG00000183317	-0.000950875643261807
ENSG00000183431	-0.0512872976913922
ENSG00000183386	0.269482522881345
ENSG00000185668	0.290334831027027
ENSG00000214114	0.189259286766182
ENSG00000168653	0.0746924856731305
ENSG00000127603	-0.118712552284697
ENSG00000183682	0.0801870302422341
ENSG00000163909	0.0290144622227085
ENSG00000116990	0.140816427202409
ENSG00000228477	-0.646082989774357
ENSG00000117000	-0.17262309142404
ENSG00000259943	-0.245042260047983
ENSG00000260920	-0.140082197048141
ENSG00000164002	-0.176206184619879
ENSG00000272145	-0.212079990558511
ENSG00000117013	0.00997512363051255
ENSG00000171793	0.0844746930082214
ENSG00000171790	-0.0665272709855049
ENSG00000010803	0.109804339161541
ENSG00000177181	0.0285544785906413
ENSG00000066185	-0.123144857426361
ENSG00000171960	-0.103705392573345
ENSG00000177868	0.147606168155565
ENSG00000164010	-0.265978301317605
ENSG00000164011	0.0862307488426741
ENSG00000288955	0.015759319121965
ENSG00000117394	-0.356861940674223
ENSG00000117395	0.0413970515107507
ENSG00000179178	0.172828417675182
ENSG00000117399	-0.02886012425579
ENSG00000159479	-0.0185465360779899
ENSG00000229348	-0.500964698893519
ENSG00000126091	0.0598104872786872
ENSG00000117407	0.00647024427589897
ENSG00000132768	-0.142197438390094
ENSG00000117411	0.342247504222273
ENSG00000196517	0.122709680663338
ENSG00000187147	-0.0152497869333863
ENSG00000142959	0.0774625367139501
ENSG00000173846	-0.114322665949803
ENSG00000126088	0.0151262298592234
ENSG00000186603	-0.134242689260972
ENSG00000132773	0.0327056622354673
ENSG00000280670	-0.105368813463804
ENSG00000159592	0.029377557271676
ENSG00000159596	-0.015659607091488
ENSG00000086015	0.0598841092099274
ENSG00000117461	0.205497219540662
ENSG00000117472	0.145496284304056
ENSG00000085998	-0.0182552268101751
ENSG00000173660	0.0355145433789853
ENSG00000162456	-0.148853564807904
ENSG00000142961	0.314808258781768
ENSG00000159658	0.0167597062684618
